epoch,total_loss,ricci_loss,g2_loss,reg_loss,phase_name
132,0.002552105812355876,0.0018503319006413221,0.0,0.007017738185822964,Ricci-flat approximation
133,0.004202387295663357,0.00352833466604352,0.0,0.006740524899214506,Ricci-flat approximation
134,0.003181358566507697,0.0025018039159476757,0.0,0.006795546039938927,Ricci-flat approximation
135,0.0028967461548745632,0.002210150472819805,0.0,0.006865955889225006,Ricci-flat approximation
136,0.002725668717175722,0.00205409387126565,0.0,0.006715747993439436,Ricci-flat approximation
137,0.0028437206055969,0.002167348051443696,0.0,0.006763724610209465,Ricci-flat approximation
138,0.002138417214155197,0.001472764415666461,0.0,0.006656527519226074,Ricci-flat approximation
139,0.002613261342048645,0.0019444945501163602,0.0,0.006687668152153492,Ricci-flat approximation
140,0.002583727240562439,0.0019224875140935183,0.0,0.006612397730350494,Ricci-flat approximation
141,0.0021385878790169954,0.0014836606569588184,0.0,0.006549271289259195,Ricci-flat approximation
142,0.0017683564219623804,0.001124347560107708,0.0,0.00644008768722415,Ricci-flat approximation
143,0.0024857823736965656,0.0018428885377943516,0.0,0.006428937427699566,Ricci-flat approximation
144,0.0020559364929795265,0.001407009083777666,0.0,0.006489275023341179,Ricci-flat approximation
145,0.002420427044853568,0.0017914770869538188,0.0,0.0062894998118281364,Ricci-flat approximation
146,0.0021635566372424364,0.0015382027486339211,0.0,0.006253538653254509,Ricci-flat approximation
147,0.0020557944662868977,0.001435259124264121,0.0,0.006205352023243904,Ricci-flat approximation
148,0.0020628643687814474,0.0014372188597917557,0.0,0.00625645462423563,Ricci-flat approximation
149,0.0016347579658031464,0.0010221411939710379,0.0,0.006126167718321085,Ricci-flat approximation
150,0.0016047630924731493,0.000998958945274353,0.0,0.006058041006326675,Ricci-flat approximation
151,0.0016870887484401464,0.0010886492673307657,0.0,0.005984393879771233,Ricci-flat approximation
152,0.0015877311816439033,0.0009847832843661308,0.0,0.006029478739947081,Ricci-flat approximation
153,0.001890317420475185,0.0013021589256823063,0.0,0.005881584715098143,Ricci-flat approximation
154,0.001583450473845005,0.0010059061460196972,0.0,0.005775443743914366,Ricci-flat approximation
155,0.001630445127375424,0.0010416926816105843,0.0,0.005887524224817753,Ricci-flat approximation
156,0.0016364145558327436,0.0010551140876486897,0.0,0.005813004449009895,Ricci-flat approximation
157,0.001178237609565258,0.000611380732152611,0.0,0.005668568424880505,Ricci-flat approximation
158,0.001467726193368435,0.0008933322969824076,0.0,0.005743938963860273,Ricci-flat approximation
159,0.0013096873881295323,0.0007439760374836624,0.0,0.005657113157212734,Ricci-flat approximation
160,0.0015304505359381437,0.0009633226436562836,0.0,0.005671278573572636,Ricci-flat approximation
161,0.0010242639109492302,0.00045992963714525104,0.0,0.0056433421559631824,Ricci-flat approximation
162,0.0018197910394519567,0.0012797631788998842,0.0,0.005400278605520725,Ricci-flat approximation
163,0.0012083109468221664,0.0006636822945438325,0.0,0.0054462868720293045,Ricci-flat approximation
164,0.001870910171419382,0.001340869115665555,0.0,0.005300410091876984,Ricci-flat approximation
165,0.0018563016783446074,0.0013039843179285526,0.0,0.0055231740698218346,Ricci-flat approximation
166,0.001345982076600194,0.0008114274824038148,0.0,0.005345545709133148,Ricci-flat approximation
167,0.0019110225839540362,0.0013714437372982502,0.0,0.005395788233727217,Ricci-flat approximation
168,0.0010261296993121505,0.0004941746010445058,0.0,0.005319550633430481,Ricci-flat approximation
169,0.0026734061539173126,0.0021423243451863527,0.0,0.005310818087309599,Ricci-flat approximation
170,0.0024981433525681496,0.001974618062376976,0.0,0.005235251504927874,Ricci-flat approximation
171,0.0016177812358364463,0.0010937561746686697,0.0,0.005240250378847122,Ricci-flat approximation
172,0.0016952147707343102,0.0011667083017528057,0.0,0.00528506375849247,Ricci-flat approximation
173,0.0021718372590839863,0.0016521989600732923,0.0,0.005196383222937584,Ricci-flat approximation
174,0.0009536929428577423,0.0004585661517921835,0.0,0.0049512675032019615,Ricci-flat approximation
175,0.0030477214604616165,0.0025481218472123146,0.0,0.0049959952011704445,Ricci-flat approximation
176,0.00285989954136312,0.002358760219067335,0.0,0.005011393688619137,Ricci-flat approximation
177,0.001567724160850048,0.0010720002464950085,0.0,0.004957239143550396,Ricci-flat approximation
178,0.0017119043041020632,0.0012248223647475243,0.0,0.004870818927884102,Ricci-flat approximation
179,0.0017409026622772217,0.0012686026748269796,0.0,0.00472299987450242,Ricci-flat approximation
180,0.0014429823495447636,0.0009556320728734136,0.0,0.004873502999544144,Ricci-flat approximation
181,0.0015402280259877443,0.0010601473040878773,0.0,0.004800806753337383,Ricci-flat approximation
182,0.0015834600199013948,0.0011021665995940566,0.0,0.004812934435904026,Ricci-flat approximation
183,0.0013280848506838083,0.000858685583807528,0.0,0.004693992435932159,Ricci-flat approximation
184,0.0012236034963279963,0.0007637304370291531,0.0,0.004598730243742466,Ricci-flat approximation
185,0.0015742118703201413,0.0011030306341126561,0.0,0.004711812362074852,Ricci-flat approximation
186,0.0011292861308902502,0.0006648190319538116,0.0,0.004644670523703098,Ricci-flat approximation
187,0.0015004146844148636,0.0010428281966596842,0.0,0.004575865343213081,Ricci-flat approximation
188,0.0014982273569330573,0.001027510268613696,0.0,0.0047071706503629684,Ricci-flat approximation
189,0.001174119533970952,0.000717662856914103,0.0,0.004564566537737846,Ricci-flat approximation
190,0.0011461271205917,0.0007017261814326048,0.0,0.0044440096244215965,Ricci-flat approximation
191,0.0012300238013267517,0.0007819886086508632,0.0,0.004480351693928242,Ricci-flat approximation
192,0.0009198816260322928,0.000482049334095791,0.0,0.0043783229775726795,Ricci-flat approximation
193,0.001640428090468049,0.0011891598114743829,0.0,0.004512682557106018,Ricci-flat approximation
194,0.0012117867590859532,0.0007612543413415551,0.0,0.004505324177443981,Ricci-flat approximation
195,0.0014791437424719334,0.001039370195940137,0.0,0.004397734999656677,Ricci-flat approximation
196,0.001472547883167863,0.001039203256368637,0.0,0.004333446733653545,Ricci-flat approximation
197,0.0011249087983742356,0.0007003466016612947,0.0,0.004245622083544731,Ricci-flat approximation
198,0.0012292468454688787,0.0008037543157115579,0.0,0.0042549255304038525,Ricci-flat approximation
199,0.0009833910735324025,0.0005681240581907332,0.0,0.004152670502662659,Ricci-flat approximation
200,1949.2615966796875,0.0008499134564772248,3898.521728515625,0.004206052049994469,G₂ structure introduction
201,1529.3934326171875,0.004598639905452728,3058.78125,0.004297351464629173,G₂ structure introduction
202,1092.7623291015625,0.009527349844574928,2185.514404296875,0.004171236418187618,G₂ structure introduction
203,654.1672973632812,0.019566509872674942,1308.314208984375,0.004195727873593569,G₂ structure introduction
204,437.73614501953125,0.03275337815284729,875.4386596679688,0.004406691994518042,G₂ structure introduction
205,309.1844787597656,0.05372169613838196,618.3142700195312,0.004769268445670605,G₂ structure introduction
206,240.95668029785156,0.0696306973695755,481.8426513671875,0.005285626742988825,G₂ structure introduction
207,206.45953369140625,0.08722974359989166,412.8306884765625,0.005766853224486113,G₂ structure introduction
208,186.50888061523438,0.11035719513893127,372.9061279296875,0.006406867876648903,G₂ structure introduction
209,178.0657196044922,0.11425375938415527,356.01580810546875,0.0068180616945028305,G₂ structure introduction
210,174.00831604003906,0.12953980267047882,347.8855895996094,0.007428412325680256,G₂ structure introduction
211,172.56553649902344,0.14756105840206146,344.98187255859375,0.00820004940032959,G₂ structure introduction
212,171.26959228515625,0.1473926603794098,342.3900146484375,0.008808854967355728,G₂ structure introduction
213,170.52732849121094,0.1423576921224594,340.9104309082031,0.009290359914302826,G₂ structure introduction
214,169.45457458496094,0.141282856464386,338.76580810546875,0.010276323184370995,G₂ structure introduction
215,168.43783569335938,0.12572050094604492,336.7479248046875,0.010120567865669727,G₂ structure introduction
216,167.35733032226562,0.12198483943939209,334.59033203125,0.01180825475603342,G₂ structure introduction
217,165.80003356933594,0.09540048241615295,331.5023193359375,0.011701119132339954,G₂ structure introduction
218,164.4346160888672,0.0872509777545929,328.7792053222656,0.013875687494874,G₂ structure introduction
219,162.77670288085938,0.07276059687137604,325.47760009765625,0.015239028260111809,G₂ structure introduction
220,160.95465087890625,0.06390774250030518,321.8416748046875,0.01868906244635582,G₂ structure introduction
221,159.1205291748047,0.0604882575571537,318.17633056640625,0.021216480061411858,G₂ structure introduction
222,157.12986755371094,0.05879710987210274,314.19622802734375,0.02352278120815754,G₂ structure introduction
223,155.04367065429688,0.06444700807332993,310.0172424316406,0.028300287202000618,G₂ structure introduction
224,152.58995056152344,0.07963992655277252,305.0937805175781,0.03231331706047058,G₂ structure introduction
225,150.21112060546875,0.10075656324625015,300.3143310546875,0.03564988076686859,G₂ structure introduction
226,147.8843536376953,0.12911096215248108,295.631103515625,0.042434003204107285,G₂ structure introduction
227,145.16241455078125,0.16355422139167786,290.152099609375,0.04585907980799675,G₂ structure introduction
228,142.50062561035156,0.20016226172447205,284.790771484375,0.05159980058670044,G₂ structure introduction
229,139.7162628173828,0.26162952184677124,279.1591491699219,0.05874248966574669,G₂ structure introduction
230,136.8905029296875,0.3163146376609802,273.451171875,0.0675523579120636,G₂ structure introduction
231,133.9760284423828,0.379408061504364,267.55810546875,0.07274492084980011,G₂ structure introduction
232,131.24769592285156,0.4618750512599945,262.0173034667969,0.08109402656555176,G₂ structure introduction
233,128.49407958984375,0.5352922081947327,256.4353332519531,0.0876857191324234,G₂ structure introduction
234,125.4121322631836,0.6101887226104736,250.19482421875,0.09631125628948212,G₂ structure introduction
235,122.48725891113281,0.6346469521522522,244.32102966308594,0.09422685205936432,G₂ structure introduction
236,119.44035339355469,0.6842546463012695,238.17718505859375,0.09635800123214722,G₂ structure introduction
237,116.30655670166016,0.7322716116905212,231.86087036132812,0.09986713528633118,G₂ structure introduction
238,113.25827026367188,0.7593580484390259,225.73739624023438,0.09899082779884338,G₂ structure introduction
239,110.41252899169922,0.7953047752380371,220.00958251953125,0.10085344314575195,G₂ structure introduction
240,107.47674560546875,0.858319878578186,214.07408142089844,0.1054031252861023,G₂ structure introduction
241,104.76564025878906,0.8985130786895752,208.61126708984375,0.10752960294485092,G₂ structure introduction
242,101.88998413085938,0.9074579477310181,202.85150146484375,0.10503801703453064,G₂ structure introduction
243,99.05331420898438,0.8946993947029114,197.191650390625,0.10138899087905884,G₂ structure introduction
244,96.10248565673828,0.8341427445411682,191.35240173339844,0.09213252365589142,G₂ structure introduction
245,93.89805603027344,0.9495804309844971,186.825927734375,0.10298152267932892,G₂ structure introduction
246,91.20624542236328,0.874470591545105,181.51931762695312,0.0935630053281784,G₂ structure introduction
247,88.70970153808594,0.8890522122383118,176.51171875,0.09312772750854492,G₂ structure introduction
248,86.36614227294922,0.868899405002594,171.84536743164062,0.09013679623603821,G₂ structure introduction
249,83.8570556640625,0.866041898727417,166.8304443359375,0.08809646964073181,G₂ structure introduction
250,81.57437133789062,0.8491309285163879,162.28265380859375,0.0847700983285904,G₂ structure introduction
251,79.27257537841797,0.8151970505714417,157.71392822265625,0.0800858736038208,G₂ structure introduction
252,77.09540557861328,0.79322350025177,153.38223266601562,0.07672242820262909,G₂ structure introduction
253,75.11888122558594,0.7675251960754395,149.45562744140625,0.0730178952217102,G₂ structure introduction
254,72.97110748291016,0.7624124884605408,145.16543579101562,0.07188473641872406,G₂ structure introduction
255,71.03858184814453,0.760426938533783,141.30262756347656,0.07053548842668533,G₂ structure introduction
256,69.02184295654297,0.7074441313743591,137.3232879638672,0.06479962170124054,G₂ structure introduction
257,67.23501586914062,0.7007356286048889,133.75650024414062,0.06404732912778854,G₂ structure introduction
258,65.40050506591797,0.6631410121917725,130.12588500976562,0.0599183514714241,G₂ structure introduction
259,63.563934326171875,0.6482071876525879,126.46810150146484,0.05780109018087387,G₂ structure introduction
260,61.94900894165039,0.6510340571403503,123.23551940917969,0.05735374987125397,G₂ structure introduction
261,60.372467041015625,0.6300122141838074,120.10389709472656,0.0551094152033329,G₂ structure introduction
262,58.72956848144531,0.6185227632522583,116.82981872558594,0.05398855358362198,G₂ structure introduction
263,57.152408599853516,0.5801292061805725,113.71475219726562,0.04965634644031525,G₂ structure introduction
264,55.69352722167969,0.5738154649734497,110.80343627929688,0.04902388155460358,G₂ structure introduction
265,54.33192443847656,0.5794734954833984,108.07453918457031,0.04917686805129051,G₂ structure introduction
266,52.89828872680664,0.5368669033050537,105.25069427490234,0.045090220868587494,G₂ structure introduction
267,51.551513671875,0.5437530279159546,102.55027770996094,0.04497562721371651,G₂ structure introduction
268,50.25933837890625,0.5291506052017212,99.98077392578125,0.04375908523797989,G₂ structure introduction
269,48.97880172729492,0.4857713580131531,97.46387481689453,0.039777155965566635,G₂ structure introduction
270,47.751827239990234,0.4774390757083893,95.01846313476562,0.03877323493361473,G₂ structure introduction
271,46.618953704833984,0.496585488319397,92.73326110839844,0.04030527547001839,G₂ structure introduction
272,45.43215560913086,0.4646090269088745,90.3922348022461,0.037342704832553864,G₂ structure introduction
273,44.395233154296875,0.4773056209087372,88.3055419921875,0.03812623769044876,G₂ structure introduction
274,43.318851470947266,0.4548851251602173,86.17559814453125,0.03607466444373131,G₂ structure introduction
275,42.2436408996582,0.4369690418243408,84.04344940185547,0.03432396799325943,G₂ structure introduction
276,41.20169448852539,0.39898645877838135,81.99815368652344,0.031237047165632248,G₂ structure introduction
277,40.333702087402344,0.43942099809646606,80.22108459472656,0.0344824381172657,G₂ structure introduction
278,39.36798858642578,0.41895440220832825,78.3105239868164,0.03252020850777626,G₂ structure introduction
279,38.4549560546875,0.3851562738418579,76.5188217163086,0.02967144176363945,G₂ structure introduction
280,37.54767990112305,0.3676629662513733,74.72206115722656,0.02817915752530098,G₂ structure introduction
281,36.70524597167969,0.3703468441963196,73.03450775146484,0.0282036941498518,G₂ structure introduction
282,35.87327575683594,0.3593200445175171,71.3818130493164,0.027068573981523514,G₂ structure introduction
283,35.0894660949707,0.3658429980278015,69.80756378173828,0.02761249616742134,G₂ structure introduction
284,34.355567932128906,0.36935967206954956,68.33624267578125,0.027653612196445465,G₂ structure introduction
285,33.586856842041016,0.34252193570137024,66.82608795166016,0.025515127927064896,G₂ structure introduction
286,32.84404754638672,0.3269883990287781,65.35626220703125,0.024222681298851967,G₂ structure introduction
287,32.14847183227539,0.32840144634246826,63.96367645263672,0.024334032088518143,G₂ structure introduction
288,31.449583053588867,0.3154153525829315,62.57908630371094,0.023328736424446106,G₂ structure introduction
289,30.796932220458984,0.31600260734558105,61.273231506347656,0.02316342480480671,G₂ structure introduction
290,30.166536331176758,0.3077601194381714,60.02082061767578,0.022462941706180573,G₂ structure introduction
291,29.575271606445312,0.30964964628219604,58.83641815185547,0.022370796650648117,G₂ structure introduction
292,28.931596755981445,0.30629080533981323,57.552490234375,0.022067952901124954,G₂ structure introduction
293,28.39693832397461,0.3012087345123291,56.48835372924805,0.02157498523592949,G₂ structure introduction
294,27.81964111328125,0.28038159012794495,55.35485076904297,0.0202547088265419,G₂ structure introduction
295,27.25579833984375,0.27919304370880127,54.228397369384766,0.020035376772284508,G₂ structure introduction
296,26.6971492767334,0.27116522192955017,53.11924743652344,0.019427254796028137,G₂ structure introduction
297,26.22292709350586,0.2898275852203369,52.151939392089844,0.02042178064584732,G₂ structure introduction
298,25.684988021850586,0.2643088102340698,51.10194778442383,0.0185885950922966,G₂ structure introduction
299,25.207365036010742,0.2505694031715393,50.16063690185547,0.017619416117668152,G₂ structure introduction
300,24.748369216918945,0.2576752305030823,49.235443115234375,0.018099695444107056,G₂ structure introduction
301,24.2961368560791,0.24500447511672974,48.34379577636719,0.017384037375450134,G₂ structure introduction
302,23.836347579956055,0.24809592962265015,47.4211540222168,0.017214249819517136,G₂ structure introduction
303,23.413585662841797,0.24772337079048157,46.57603073120117,0.017087014392018318,G₂ structure introduction
304,22.997703552246094,0.24735140800476074,45.74462890625,0.017133912071585655,G₂ structure introduction
305,22.57010841369629,0.22449460625648499,44.912635803222656,0.01543616782873869,G₂ structure introduction
306,22.201271057128906,0.2448394000530243,44.15435028076172,0.01676296629011631,G₂ structure introduction
