epoch,loss,torsion,volume,det_gram,harmonic_ortho,separation,boundary,decay,lr
180,0.09071051329374313,0.001601586933247745,0.0,0.9915267825126648,0.006213231477886438,0.0,0.8250098824501038,0.6147687435150146,9.991999537843312e-05
190,0.09018303453922272,0.0014939000830054283,0.0,0.9924052357673645,0.005874131340533495,0.0,0.8296622037887573,0.6200363636016846,9.991091360772414e-05
200,0.09307226538658142,0.0013535053003579378,0.0,0.9888143539428711,0.007132574915885925,0.0,0.8166303634643555,0.6153921484947205,9.990134417124586e-05
210,0.08899760991334915,0.0014351594727486372,0.0,0.993050754070282,0.0056191603653132915,0.0,0.8209416270256042,0.6204144358634949,9.989128716344473e-05
220,0.08883513510227203,0.0013417471200227737,0.0,0.9928010106086731,0.005710755940526724,0.0,0.8176697492599487,0.6150314211845398,9.988074268357936e-05
230,0.08626648783683777,0.0013109790161252022,0.0,0.9948021769523621,0.004853418096899986,0.0,0.8221865296363831,0.6106270551681519,9.986971083571953e-05
240,0.0875951424241066,0.0013101681834086776,0.0,0.9929693341255188,0.00566142937168479,0.0,0.8139240741729736,0.5969704389572144,9.98581917287451e-05
250,0.09075956046581268,0.0012979453895241022,0.0,0.9912160634994507,0.006330607924610376,0.0,0.823847770690918,0.610166072845459,9.984618547634502e-05
260,0.08957359194755554,0.001142786699347198,0.0,0.9916907548904419,0.006149629130959511,0.0,0.8124969601631165,0.6088215708732605,9.983369219701615e-05
270,0.08778876811265945,0.001138236839324236,0.0,0.9934440851211548,0.0054517691023647785,0.0,0.8181114792823792,0.6094121932983398,9.982071201406213e-05
280,0.08714228868484497,0.0011757157044485211,0.0,0.9938861727714539,0.005271746311336756,0.0,0.8125903606414795,0.6127711534500122,9.98072450555921e-05
290,0.08962307870388031,0.0009305374696850777,0.0,0.9921765327453613,0.0059562185779213905,0.0,0.824706494808197,0.6094275712966919,9.979329145451947e-05
300,0.0890917032957077,0.0009508132352493703,0.0,0.992926299571991,0.005673604551702738,0.0,0.8330035209655762,0.6074506044387817,9.977885134856072e-05
310,0.09035085886716843,0.0009158909088000655,0.0,0.9915446043014526,0.0062033371068537235,0.0,0.8205302357673645,0.6133349537849426,9.976392488023383e-05
320,0.09178366512060165,0.0008678968879394233,0.0,0.9904077649116516,0.0066004106774926186,0.0,0.8207781314849854,0.6179393529891968,9.974851219685701e-05
330,0.0900031328201294,0.000847658549901098,0.0,0.9915315508842468,0.006204427685588598,0.0,0.8210813999176025,0.6058318614959717,9.973261345054729e-05
340,0.09084464609622955,0.000857234001159668,0.0,0.9908159375190735,0.006464690901339054,0.0,0.8216074109077454,0.6064943075180054,9.971622879821881e-05
350,0.08819743245840073,0.0006905174232088029,0.0,0.9933428764343262,0.005503135733306408,0.0,0.820838451385498,0.6122232675552368,9.969935840158148e-05
360,0.09055866301059723,0.0008153337403200567,0.0,0.9914191365242004,0.006252373568713665,0.0,0.8245850801467896,0.6105918884277344,9.96820024271393e-05
370,0.08878655731678009,0.000915679382160306,0.0,0.9932354092597961,0.005556503776460886,0.0,0.82344651222229,0.6179693341255188,9.966416104618875e-05
380,0.08836523443460464,0.0008178715943358839,0.0,0.9930893778800964,0.005607373546808958,0.0,0.8224589228630066,0.6075745224952698,9.964583443481706e-05
390,0.08811867237091064,0.0006297416402958333,0.0,0.9931864738464355,0.005567147862166166,0.0,0.8180162310600281,0.6096886992454529,9.962702277390045e-05
400,0.08956337720155716,0.0006901088054291904,0.0,0.9926137924194336,0.005797125399112701,0.0,0.8248801231384277,0.6178526878356934,9.960772624910247e-05
410,0.08780026435852051,0.0006625130190514028,0.0,0.993091881275177,0.005608042702078819,0.0,0.8170369267463684,0.6018123626708984,9.9587945050872e-05
420,0.08815060555934906,0.0007347724167630076,0.0,0.9937170743942261,0.005344173405319452,0.0,0.8239192962646484,0.6177026033401489,9.956767937444149e-05
430,0.0897289589047432,0.0006508855731226504,0.0,0.9918086528778076,0.006112761329859495,0.0,0.8172634840011597,0.6098686456680298,9.954692941982497e-05
440,0.08949167281389236,0.0006091708200983703,0.0,0.9921734929084778,0.005969415884464979,0.0,0.8163505792617798,0.6146847605705261,9.95256953918161e-05
450,0.08862032741308212,0.0007302068988792598,0.0,0.9932834506034851,0.005518574733287096,0.0,0.8324335813522339,0.6081193089485168,9.950397749998617e-05
460,0.08808761835098267,0.000603885855525732,0.0,0.9929683208465576,0.005657238885760307,0.0,0.8191003203392029,0.6026015281677246,9.948177595868207e-05
470,0.08588042855262756,0.0006309495656751096,0.0,0.9957947731018066,0.004367620684206486,0.0,0.8241693377494812,0.6069060564041138,9.945909098702398e-05
480,0.09007243812084198,0.0005584243917837739,0.0,0.9908490777015686,0.006463168188929558,0.0,0.8066018223762512,0.6064466238021851,9.943592280890343e-05
490,0.08637955784797668,0.0006259942892938852,0.0,0.9946905970573425,0.004914986435323954,0.0,0.8251422643661499,0.6069233417510986,9.941227165298098e-05
500,0.08900153636932373,0.0006068749353289604,0.0,0.9934660792350769,0.0054592229425907135,0.0,0.8291136622428894,0.6227498054504395,9.938813775268399e-05
510,0.08829985558986664,0.0006419612327590585,0.0,0.9929052591323853,0.005666438955813646,0.0,0.8185344934463501,0.6068211197853088,9.936352134620433e-05
520,0.08723080158233643,0.0005851318128407001,0.0,0.9935328960418701,0.0054152896627783775,0.0,0.816842794418335,0.6022642850875854,9.933842267649597e-05
530,0.08904466032981873,0.0005192837561480701,0.0,0.9921719431877136,0.00596001697704196,0.0,0.817834198474884,0.604914665222168,9.931284199127267e-05
540,0.08869369328022003,0.0005804636748507619,0.0,0.9932075142860413,0.0055578709580004215,0.0,0.8250077962875366,0.6148037910461426,9.928677954300546e-05
550,0.08867483586072922,0.0005060225958004594,0.0,0.9929481744766235,0.005664911586791277,0.0,0.8174726366996765,0.6156107187271118,9.92602355889202e-05
560,0.08724959939718246,0.0005681099719367921,0.0,0.9939915537834167,0.005231867544353008,0.0,0.8178218007087708,0.6126869320869446,9.923321039099497e-05
570,0.08698157966136932,0.00048668694216758013,0.0,0.9937485456466675,0.005340097937732935,0.0,0.8176771402359009,0.601057231426239,9.920570421595758e-05
580,0.09078452736139297,0.0004703377780970186,0.0,0.9907563924789429,0.0064878202974796295,0.0,0.815002977848053,0.610893964767456,9.917771733528285e-05
590,0.08850648999214172,0.0004635630757547915,0.0,0.9930983781814575,0.005601519253104925,0.0,0.8167955875396729,0.6167685985565186,9.914925002519001e-05
600,0.08834769576787949,0.0004609221068676561,0.0,0.9936544299125671,0.0053788465447723866,0.0,0.8252673149108887,0.6184893846511841,9.912030256663993e-05
610,0.08792503923177719,0.0004446447710506618,0.0,0.9932441115379333,0.00553162069991231,0.0,0.8176292777061462,0.6085203886032104,9.909087524533235e-05
620,0.08940493315458298,0.00037976319435983896,0.0,0.992397129535675,0.0058897752314805984,0.0,0.8244782090187073,0.609833836555481,9.9060968351703e-05
630,0.08915041387081146,0.0004747213679365814,0.0,0.9924813508987427,0.005852940492331982,0.0,0.8232676386833191,0.6080705523490906,9.903058218092085e-05
640,0.0903627872467041,0.0004117312782909721,0.0,0.9919918179512024,0.006039025727659464,0.0,0.8258848190307617,0.6185904741287231,9.89997170328852e-05
650,0.08688242733478546,0.0003778866957873106,0.0,0.9943874478340149,0.005044844001531601,0.0,0.8220940232276917,0.6124849319458008,9.896837321222257e-05
660,0.08755908161401749,0.00043116844608448446,0.0,0.9938298463821411,0.005292193032801151,0.0,0.8194079399108887,0.6138067841529846,9.893655102828377e-05
670,0.0863557979464531,0.000412133289501071,0.0,0.994702935218811,0.004906130954623222,0.0,0.8272319436073303,0.6051038503646851,9.890425079514099e-05
680,0.08676502108573914,0.00040485826320946217,0.0,0.9948335289955139,0.004844014998525381,0.0,0.8293078541755676,0.614946722984314,9.887147283158443e-05
690,0.08660458028316498,0.0004252585058566183,0.0,0.9945757389068604,0.004969972651451826,0.0,0.820388674736023,0.6130787134170532,9.883821746111935e-05
700,0.09142056852579117,0.00040218367939814925,0.0,0.991181492805481,0.006341713014990091,0.0,0.8260908722877502,0.6213717460632324,9.880448501196288e-05
710,0.0879727229475975,0.0004561428213492036,0.0,0.993564248085022,0.005414862185716629,0.0,0.820941150188446,0.6131591796875,9.877027581704064e-05
720,0.08525320142507553,0.0004099218640476465,0.0,0.9950934648513794,0.004725280217826366,0.0,0.8149176836013794,0.603415846824646,9.87355902139836e-05
730,0.0867777019739151,0.00038619409315288067,0.0,0.9938051700592041,0.005308527033776045,0.0,0.8167388439178467,0.5999131798744202,9.870042854512464e-05
740,0.08674223721027374,0.00032638030825182796,0.0,0.9940648674964905,0.005197848193347454,0.0,0.8159188032150269,0.6067260503768921,9.866479115749526e-05
750,0.08915812522172928,0.00038988166488707066,0.0,0.9930103421211243,0.005640776362270117,0.0,0.8255937099456787,0.618720531463623,9.862867840282208e-05
760,0.08667637407779694,0.00038123177364468575,0.0,0.9945141673088074,0.004993994254618883,0.0,0.8255185484886169,0.6079873442649841,9.859209063752336e-05
770,0.09151947498321533,0.00036335730692371726,0.0,0.9904271960258484,0.00659481855109334,0.0,0.8221727013587952,0.6121015548706055,9.855502822270566e-05
780,0.09127569198608398,0.0003606085083447397,0.0,0.9903798699378967,0.006630420684814453,0.0,0.818976640701294,0.6082872748374939,9.851749152415997e-05
790,0.09083053469657898,0.0003665612020995468,0.0,0.9913046956062317,0.006277923006564379,0.0,0.8245840668678284,0.6149436235427856,9.847948091235837e-05
800,0.08896906673908234,0.0003898818977177143,0.0,0.9927792549133301,0.005735546816140413,0.0,0.8164244890213013,0.6184192895889282,9.844099676245027e-05
810,0.08557504415512085,0.0003671368467621505,0.0,0.9946414232254028,0.00493270717561245,0.0,0.8129094839096069,0.602261483669281,9.840203945425872e-05
820,0.08739525079727173,0.00031486793886870146,0.0,0.9937087297439575,0.005355424713343382,0.0,0.8171147704124451,0.6091448664665222,9.836260937227655e-05
830,0.0866568461060524,0.0003000558936037123,0.0,0.994341254234314,0.005068857688456774,0.0,0.8126704096794128,0.616033673286438,9.832270690566283e-05
840,0.08814714103937149,0.0002973160590045154,0.0,0.9936184883117676,0.005389637779444456,0.0,0.822426438331604,0.6168349981307983,9.828233244823872e-05
850,0.09034781157970428,0.0002631540992297232,0.0,0.9919226765632629,0.006074822507798672,0.0,0.8264098167419434,0.6157654523849487,9.824148639848386e-05
860,0.08839057385921478,0.00029466612613759935,0.0,0.9930388331413269,0.005634609144181013,0.0,0.810858428478241,0.6185703277587891,9.820016915953225e-05
870,0.08909665048122406,0.00031184579711407423,0.0,0.992353081703186,0.0058979312889277935,0.0,0.8195914626121521,0.6081328392028809,9.815838113916838e-05
880,0.08593418449163437,0.0002760550123639405,0.0,0.9948272109031677,0.004852144978940487,0.0,0.8215009570121765,0.60577791929245,9.811612274982313e-05
890,0.0865127295255661,0.00032819141051732004,0.0,0.9945427775382996,0.00497853010892868,0.0,0.8214123845100403,0.6098014712333679,9.807339440856975e-05
900,0.08601494878530502,0.0002937114331871271,0.0,0.9948472380638123,0.00484103336930275,0.0,0.8211456537246704,0.6083974838256836,9.80301965371197e-05
910,0.0869297906756401,0.0003304780402686447,0.0,0.9941494464874268,0.005152355879545212,0.0,0.8207074403762817,0.6084142923355103,9.798652956181856e-05
920,0.08988198637962341,0.00031263678101822734,0.0,0.9919365048408508,0.006049406249076128,0.0,0.8139826059341431,0.6203517913818359,9.794239391364175e-05
930,0.08605098724365234,0.000285722577245906,0.0,0.9951176643371582,0.004714180249720812,0.0,0.8257296681404114,0.608623743057251,9.789779002819029e-05
940,0.08642330765724182,0.00024720653891563416,0.0,0.9948149919509888,0.004863687325268984,0.0,0.8234609961509705,0.6129365563392639,9.785271834568648e-05
950,0.08593326061964035,0.0002636633871588856,0.0,0.99509596824646,0.004722287878394127,0.0,0.8229352831840515,0.6092500686645508,9.780717931096967e-05
960,0.08798012882471085,0.00029913720209151506,0.0,0.9935880303382874,0.005400293972343206,0.0,0.8196215033531189,0.6156582832336426,9.776117337349175e-05
970,0.08660367876291275,0.00028758079861290753,0.0,0.9950792789459229,0.0047304374165833,0.0,0.8305282592773438,0.615053117275238,9.771470098731276e-05
980,0.08623485267162323,0.000256079452810809,0.0,0.9945077896118164,0.004995839204639196,0.0,0.8181050419807434,0.6065847873687744,9.766776261109631e-05
990,0.08600544184446335,0.00023382894869428128,0.0,0.9956540465354919,0.004448129795491695,0.0,0.8202095627784729,0.6131550669670105,9.762035870810531e-05
1000,0.08704064786434174,0.0002717896131798625,0.0,0.9942381381988525,0.005116753280162811,0.0,0.8237011432647705,0.6098331212997437,9.757248974619714e-05
1010,0.0851639062166214,0.00029328218079172075,0.0,0.995464026927948,0.004537706263363361,0.0,0.8204191327095032,0.5963820815086365,9.752415619781912e-05
1020,0.08808161318302155,0.00026240324950776994,0.0,0.992949903011322,0.00567267881706357,0.0,0.8124335408210754,0.6085628867149353,9.747535854000381e-05
1030,0.08889573812484741,0.0002787002013064921,0.0,0.993207573890686,0.005560632329434156,0.0,0.8308106660842896,0.6131778955459595,9.742609725436442e-05
1040,0.08883427828550339,0.00022202239779289812,0.0,0.9932069182395935,0.005565421190112829,0.0,0.8275871276855469,0.6149413585662842,9.737637282708997e-05
1050,0.08652739226818085,0.00023487907310482115,0.0,0.9944888353347778,0.005005877930670977,0.0,0.8236612677574158,0.6062982082366943,9.732618574894049e-05
1060,0.08680939674377441,0.0002623957407195121,0.0,0.9940583109855652,0.005191225092858076,0.0,0.8153626918792725,0.6090866327285767,9.727553651524215e-05
1070,0.08576611429452896,0.0002580155269242823,0.0,0.9947952032089233,0.004866751842200756,0.0,0.8234571218490601,0.5996018648147583,9.722442562588246e-05
1080,0.0868423730134964,0.0002372161252424121,0.0,0.9944207072257996,0.00504052359610796,0.0,0.8172799944877625,0.616897702217102,9.717285358530526e-05
1090,0.0853804424405098,0.00020665465854108334,0.0,0.995378851890564,0.004582107998430729,0.0,0.8138626217842102,0.6072472333908081,9.71208209025058e-05
1100,0.08852185308933258,0.00020379034685902297,0.0,0.9928191900253296,0.005710650701075792,0.0,0.8188775777816772,0.6087023019790649,9.706832809102559e-05
1110,0.086204893887043,0.00022286223247647285,0.0,0.9946494102478027,0.004933322314172983,0.0,0.816455066204071,0.6114201545715332,9.701537566894753e-05
1120,0.08621381968259811,0.00020586651226039976,0.0,0.9944445490837097,0.005026029888540506,0.0,0.8161012530326843,0.6064064502716064,9.696196415889062e-05
1130,0.08709561824798584,0.0002206865174230188,0.0,0.9939676523208618,0.005242415238171816,0.0,0.8174212574958801,0.6097223162651062,9.690809408800491e-05
1140,0.08805787563323975,0.0002080991689581424,0.0,0.993050754070282,0.005623192060738802,0.0,0.8137461543083191,0.6098002791404724,9.685376598796626e-05
1150,0.08822920173406601,0.0002029729657806456,0.0,0.993628203868866,0.005382889416068792,0.0,0.8287603259086609,0.6126416921615601,9.679898039497109e-05
1160,0.08948779851198196,0.00022245645232032984,0.0,0.9923215508460999,0.005908971652388573,0.0,0.8196358680725098,0.6153377294540405,9.674373784973108e-05
1170,0.08600694686174393,0.00019948676344938576,0.0,0.9956079721450806,0.004465553443878889,0.0,0.8198472857475281,0.6139188408851624,9.668803889746783e-05
1180,0.08613359928131104,0.00022522480867337435,0.0,0.9945586919784546,0.004978304263204336,0.0,0.8158150315284729,0.6079329252243042,9.663188408790755e-05
1190,0.0869724377989769,0.00022391928359866142,0.0,0.9946853518486023,0.004915324971079826,0.0,0.8248007297515869,0.6195043325424194,9.657527397527552e-05
1200,0.08799539506435394,0.00021113413095008582,0.0,0.992977499961853,0.005658607929944992,0.0,0.8175510764122009,0.6026169657707214,9.651820911829065e-05
1210,0.08754798769950867,0.0001978814252652228,0.0,0.9939712285995483,0.005237605422735214,0.0,0.8205313682556152,0.6159709095954895,9.64606900801601e-05
1220,0.08938370645046234,0.00023693899856880307,0.0,0.9918164014816284,0.006105287000536919,0.0,0.8124073147773743,0.6086821556091309,9.640271742857356e-05
1230,0.08866789937019348,0.00019467230595182627,0.0,0.9930989146232605,0.005605961196124554,0.0,0.8221942186355591,0.6146005392074585,9.634429173569762e-05
1240,0.0852290466427803,0.00022968041594140232,0.0,0.9949057102203369,0.0048121181316673756,0.0,0.8066073060035706,0.6090168952941895,9.628541357817039e-05
1250,0.08819162845611572,0.00019806608906947076,0.0,0.9929285645484924,0.005665087141096592,0.0,0.8193778395652771,0.604338526725769,9.622608353709546e-05
1260,0.08612187206745148,0.00016733782831579447,0.0,0.9949601292610168,0.004786147270351648,0.0,0.8229532837867737,0.6121479272842407,9.61663021980364e-05
1270,0.08557536453008652,0.0001874864537967369,0.0,0.9957085251808167,0.00441686762496829,0.0,0.8117001056671143,0.613350510597229,9.610607015101085e-05
1280,0.08936655521392822,0.00017947707965504378,0.0,0.9924388527870178,0.0058664362877607346,0.0,0.8235725164413452,0.6115732192993164,9.604538799048485e-05
1290,0.08734971284866333,0.00016889300604816526,0.0,0.9949525594711304,0.004796192981302738,0.0,0.8301736116409302,0.6288802027702332,9.598425631536681e-05
1300,0.08548592776060104,0.00016520649660378695,0.0,0.9948615431785583,0.004832919221371412,0.0,0.8132020831108093,0.606376051902771,9.592267572900162e-05
1310,0.08590278029441833,0.00020686564675997943,0.0,0.9951967000961304,0.004675906617194414,0.0,0.8216035962104797,0.6097898483276367,9.58606468391649e-05
1320,0.08723101019859314,0.0001973366306629032,0.0,0.9941393733024597,0.005162075161933899,0.0,0.8242429494857788,0.6104531288146973,9.579817025805671e-05
1330,0.08623579889535904,0.00017023010877892375,0.0,0.9946256279945374,0.004936517681926489,0.0,0.8210004568099976,0.607353687286377,9.573524660229566e-05
1340,0.08976604044437408,0.00021066036424599588,0.0,0.9920842051506042,0.006002454552799463,0.0,0.8248732686042786,0.6100640296936035,9.567187649291288e-05
1350,0.08745580911636353,0.00017620119615457952,0.0,0.9938215017318726,0.005304844584316015,0.0,0.8178626298904419,0.6127824783325195,9.560806055534571e-05
1360,0.0868503600358963,0.00015010315109975636,0.0,0.9946984648704529,0.004899282474070787,0.0,0.8266507387161255,0.6162490844726562,9.554379941943172e-05
1370,0.08547145128250122,0.0001899413764476776,0.0,0.9948416352272034,0.004843279719352722,0.0,0.8111048936843872,0.6075372695922852,9.547909371940242e-05
1380,0.08686627447605133,0.0001740707375574857,0.0,0.9945259094238281,0.0049911849200725555,0.0,0.8284779191017151,0.6092016696929932,9.541394409387688e-05
1390,0.08858971297740936,0.00018097905558533967,0.0,0.9934771060943604,0.0054459585808217525,0.0,0.821287214756012,0.6235615611076355,9.534835118585562e-05
1400,0.08563461154699326,0.0001610380713827908,0.0,0.9951427578926086,0.004695381969213486,0.0,0.8187635540962219,0.6077619791030884,9.52823156427142e-05
1410,0.08554942905902863,0.00014935445506125689,0.0,0.9958521127700806,0.004346445668488741,0.0,0.8115222454071045,0.6129648089408875,9.521583811619674e-05
1420,0.08762035518884659,0.00016898251487873495,0.0,0.9941692352294922,0.005140283145010471,0.0,0.8313398957252502,0.6124791502952576,9.514891926240955e-05
1430,0.08720594644546509,0.000157431437401101,0.0,0.9942488670349121,0.005117511376738548,0.0,0.8208169937133789,0.6160922050476074,9.508155974181473e-05
1440,0.08762030303478241,0.0001525433617644012,0.0,0.993378221988678,0.00549293914809823,0.0,0.817060649394989,0.6056084632873535,9.501376021922357e-05
1450,0.08565546572208405,0.00016284489538520575,0.0,0.9949503540992737,0.004794440697878599,0.0,0.8195480108261108,0.6057320833206177,9.494552136378998e-05
1460,0.08703245967626572,0.00015400911797769368,0.0,0.994206964969635,0.0051263910718262196,0.0,0.8192989230155945,0.6136109232902527,9.48768438490039e-05
1470,0.08719661831855774,0.00014068881864659488,0.0,0.9938116073608398,0.005296926014125347,0.0,0.8208154439926147,0.6051563620567322,9.48077283526847e-05
1480,0.08590036630630493,0.0001664652954787016,0.0,0.9959641695022583,0.004286716692149639,0.0,0.8223294019699097,0.6093806624412537,9.473817555697438e-05
1490,0.08624006062746048,0.00016300924471579492,0.0,0.9949780106544495,0.004777019843459129,0.0,0.8232423067092896,0.6147747039794922,9.466818614833105e-05
1500,0.08785644918680191,0.00016125076217576861,0.0,0.9941459894180298,0.0051594385877251625,0.0,0.8312848806381226,0.6161143779754639,9.459776081752183e-05
1510,0.08545520156621933,0.00015737451030872762,0.0,0.9956082105636597,0.004468203987926245,0.0,0.8143129944801331,0.6082941889762878,9.452690025961631e-05
1520,0.08687853068113327,0.0001513502502348274,0.0,0.9935657382011414,0.0054115308448672295,0.0,0.8119708895683289,0.6007503271102905,9.445560517397963e-05
1530,0.08585122227668762,0.000158370821736753,0.0,0.995002269744873,0.004765585996210575,0.0,0.8158825039863586,0.6149804592132568,9.438387626426546e-05
1540,0.08689680695533752,0.0001668039767537266,0.0,0.994268000125885,0.005101026501506567,0.0,0.8164705634117126,0.6152355074882507,9.431171423840925e-05
1550,0.08534849435091019,0.00015877197438385338,0.0,0.9952611923217773,0.004631849937140942,0.0,0.8116831183433533,0.6093811392784119,9.4239119808621e-05
1560,0.08776158094406128,0.00015899424033705145,0.0,0.9933391809463501,0.005503870081156492,0.0,0.8193795084953308,0.6054525971412659,9.41660936913784e-05
1570,0.08581529557704926,0.00015046715270727873,0.0,0.9955506920814514,0.004489912651479244,0.0,0.8201574683189392,0.6100816130638123,9.409263660741981e-05
1580,0.0901268944144249,0.0001535714400233701,0.0,0.9923666715621948,0.005911943037062883,0.0,0.8301799297332764,0.6174670457839966,9.401874928173695e-05
1590,0.08919612318277359,0.00015688462008256465,0.0,0.9918463230133057,0.0060942634008824825,0.0,0.8150647878646851,0.6030150651931763,9.39444324435679e-05
1600,0.0880301371216774,0.00015013599477242678,0.0,0.9938194155693054,0.005295429844409227,0.0,0.8285300731658936,0.6141924262046814,9.386968682638983e-05
1610,0.08756163716316223,0.00015597583842463791,0.0,0.9933703541755676,0.005488753318786621,0.0,0.8118672370910645,0.609876275062561,9.379451316791188e-05
1620,0.08533349633216858,0.0001415399310644716,0.0,0.9957053661346436,0.0044244881719350815,0.0,0.8123794198036194,0.6075173616409302,9.371891221006764e-05
1630,0.08584446460008621,0.00013691633648704737,0.0,0.9950674772262573,0.004737420007586479,0.0,0.8187462687492371,0.6117365956306458,9.364288469900806e-05
1640,0.0870126336812973,0.00013497748295776546,0.0,0.9937424659729004,0.005338129121810198,0.0,0.8146786689758301,0.6051465272903442,9.356643138509402e-05
1650,0.0874621793627739,0.00013976474292576313,0.0,0.9944974780082703,0.005005506332963705,0.0,0.8242455720901489,0.624527096748352,9.348955302288878e-05
1660,0.08677627891302109,0.0001584270066814497,0.0,0.9946341514587402,0.004944748245179653,0.0,0.8205360174179077,0.6181458830833435,9.34122503711508e-05
1670,0.08542177081108093,0.00012231814616825432,0.0,0.9950820803642273,0.0047264909371733665,0.0,0.8163267374038696,0.6059346199035645,9.333452419282607e-05
1680,0.08585070073604584,0.0001262113801203668,0.0,0.9945459961891174,0.004977351054549217,0.0,0.8134737610816956,0.6047723293304443,9.325637525504053e-05
1690,0.08505537360906601,0.00011570387141546234,0.0,0.9952526688575745,0.00464850477874279,0.0,0.8063809871673584,0.6081203818321228,9.317780432909269e-05
1700,0.08623770624399185,0.00010772973473649472,0.0,0.9949309825897217,0.00480304891243577,0.0,0.8205367922782898,0.6159266233444214,9.309881219044582e-05
1710,0.08529510349035263,0.0001184566572192125,0.0,0.9960023760795593,0.004258368629962206,0.0,0.8118934035301208,0.6083139181137085,9.301939961872052e-05
1720,0.08669658750295639,0.00013103669334668666,0.0,0.9945732951164246,0.0049696727655828,0.0,0.8221859931945801,0.613433837890625,9.293956739768671e-05
1730,0.08681371808052063,0.00011653792898869142,0.0,0.9945259690284729,0.0049855527468025684,0.0,0.8268109560012817,0.610213041305542,9.285931631525623e-05
1740,0.08654674142599106,0.00011591064685489982,0.0,0.9944130778312683,0.0050440398044884205,0.0,0.81630939245224,0.6118660569190979,9.277864716347488e-05
1750,0.08596991002559662,0.00010870421829167753,0.0,0.9953737854957581,0.004592206794768572,0.0,0.8213927149772644,0.6111505627632141,9.269756073851465e-05
1760,0.08875319361686707,0.000124460639199242,0.0,0.9928630590438843,0.005693070590496063,0.0,0.8246383666992188,0.6087030172348022,9.26160578406657e-05
1770,0.08890391141176224,0.00013637219672091305,0.0,0.9936431050300598,0.005370263941586018,0.0,0.832764208316803,0.6229562759399414,9.253413927432884e-05
1780,0.08634024858474731,0.0001396817824570462,0.0,0.9944958686828613,0.005013571120798588,0.0,0.810010552406311,0.6158397197723389,9.24518058480072e-05
1790,0.0854816734790802,0.00013043993385508657,0.0,0.9952481985092163,0.004644366912543774,0.0,0.8206444382667542,0.6027506589889526,9.236905837429849e-05
1800,0.08541211485862732,0.0001277670671697706,0.0,0.9955464601516724,0.004494739696383476,0.0,0.8146191239356995,0.6074165105819702,9.228589766988683e-05
1810,0.11265620589256287,0.0001578501396579668,0.0,0.9942213892936707,0.005121693946421146,0.0,0.822835385799408,0.6081304550170898,9.220232455553483e-05
