epoch,loss_total,loss_torsion,loss_d_phi,loss_d_phi_dual,loss_volume,loss_ortho,loss_det,det_g_mean,det_gram
27,2.1700737476348877,20.69042205810547,18.61817169189453,2.0722501277923584,1.8893896863714232e-12,0.047618743032217026,0.0,0.999998927116394,0.0
28,2.191171169281006,20.855817794799805,18.271982192993164,2.5838351249694824,1.7323018020043435e-12,0.047618743032217026,0.0,0.999998927116394,0.0
29,2.1074869632720947,20.02481460571289,17.829666137695312,2.19514799118042,1.7288791925862412e-12,0.047618743032217026,0.0,0.999998927116394,0.0
30,2.0994625091552734,19.914480209350586,17.81586265563965,2.0986180305480957,1.9299839504327565e-12,0.047618743032217026,0.0,0.999998927116394,0.0
31,1.9739818572998047,18.692039489746094,16.979106903076172,1.7129333019256592,1.9198150014165805e-12,0.047618743032217026,0.0,0.999998927116394,0.0
32,1.9596291780471802,18.524517059326172,16.983102798461914,1.5414152145385742,1.8437994186992768e-12,0.047618743032217026,0.0,0.999998927116394,0.0
33,1.8345547914505005,17.312427520751953,16.061485290527344,1.250942349433899,1.7746984437572166e-12,0.047618743032217026,0.0,0.999998927116394,0.0
34,1.8819568157196045,17.729745864868164,16.147903442382812,1.5818430185317993,1.6557276383277753e-12,0.047618743032217026,0.0,0.999998927116394,0.0
35,1.7679411172866821,16.627140045166016,15.212852478027344,1.4142875671386719,1.788132142355181e-12,0.047618743032217026,0.0,0.999998927116394,0.0
36,1.722140908241272,16.168901443481445,15.01029109954834,1.1586107015609741,1.9111500576540763e-12,0.047618743032217026,0.0,0.999998927116394,0.0
37,1.6718285083770752,15.669906616210938,14.475953102111816,1.1939531564712524,1.644968883329767e-12,0.047618743032217026,0.0,0.999998927116394,0.0
38,1.584065318107605,14.822061538696289,13.815868377685547,1.006192684173584,1.7588742962093562e-12,0.047618743032217026,0.0,0.9999989867210388,0.0
39,1.586019515991211,14.81539249420166,13.705767631530762,1.109625220298767,1.5291275190509879e-12,0.04761873558163643,0.0,0.9999989867210388,0.0
40,1.5435982942581177,14.394795417785645,13.135801315307617,1.2589938640594482,1.667633045543404e-12,0.047618743032217026,0.0,0.9999989867210388,0.0
41,1.4635846614837646,13.625520706176758,12.660074234008789,0.9654463529586792,1.7012866809773541e-12,0.047618746757507324,0.0,0.9999990463256836,0.0
42,1.4335993528366089,13.323941230773926,12.183489799499512,1.1404517889022827,1.3758855166301487e-12,0.047618743032217026,0.0,0.9999990463256836,0.0
43,1.3310223817825317,12.349602699279785,11.722362518310547,0.6272401809692383,1.3466588955068914e-12,0.047618743032217026,0.0,0.9999990463256836,0.0
44,1.3419114351272583,12.429903984069824,11.257081031799316,1.1728230714797974,1.4685735266750655e-12,0.047618743032217026,0.0,0.9999990463256836,0.0
45,1.2337710857391357,11.408833503723145,10.72555923461914,0.6832742094993591,1.3888126759731279e-12,0.047618743032217026,0.0,0.9999990463256836,0.0
46,1.2224866151809692,11.285651206970215,10.297788619995117,0.9878627061843872,1.4785967589192595e-12,0.047618743032217026,0.0,0.9999990463256836,0.0
47,1.1125431060791016,10.253244400024414,9.644878387451172,0.6083657741546631,1.2302242557993281e-12,0.04761873558163643,0.0,0.9999991655349731,0.0
48,1.0838658809661865,9.972290992736816,9.297281265258789,0.675010085105896,1.1604987804059164e-12,0.04761873558163643,0.0,0.9999991059303284,0.0
49,0.9967964291572571,9.155672073364258,8.557165145874023,0.5985071063041687,1.0836071623332444e-12,0.04761873558163643,0.0,0.9999991655349731,0.0
50,0.9883372187614441,9.062945365905762,8.430612564086914,0.6323329210281372,1.0092048724485991e-12,0.04761873558163643,0.0,0.9999991655349731,0.0
51,0.912755012512207,8.355731964111328,7.875395774841309,0.48033589124679565,1.0100184577588323e-12,0.04761873558163643,0.0,0.9999991655349731,0.0
52,0.9094310998916626,8.31158447265625,7.563471794128418,0.7481122016906738,8.786409100292047e-13,0.047618743032217026,0.0,0.9999992847442627,0.0
53,0.7960991859436035,7.263309955596924,6.912779331207275,0.3505304157733917,9.211572477019203e-13,0.04761873558163643,0.0,0.9999992847442627,0.0
54,0.8043715357780457,7.326789855957031,6.459877967834473,0.8669117093086243,8.405585255610859e-13,0.04761873558163643,0.0,0.9999992847442627,0.0
55,0.7095984816551208,6.452432155609131,6.017813682556152,0.4346182942390442,7.73459421510303e-13,0.04761873558163643,0.0,0.9999992847442627,0.0
56,0.7271233201026917,6.6010823249816895,5.738445281982422,0.8626371622085571,7.093145515391086e-13,0.04761873558163643,0.0,0.9999993443489075,0.0
57,0.6403562426567078,5.803374290466309,5.315057277679443,0.48831695318222046,6.429804605412315e-13,0.04761873558163643,0.0,0.9999994039535522,0.0
58,0.6178766489028931,5.590370178222656,4.944816589355469,0.6455538272857666,6.180039119341174e-13,0.04761873558163643,0.0,0.9999994039535522,0.0
59,0.5790829062461853,5.230579853057861,4.589370250701904,0.6412095427513123,5.670706959559624e-13,0.04761873558163643,0.0,0.9999994039535522,0.0
60,0.5276938676834106,4.75828218460083,4.19200325012207,0.5662788152694702,5.090147053854466e-13,0.04761873558163643,0.0,0.9999994039535522,0.0
61,0.48721784353256226,4.385850429534912,3.8874611854553223,0.49838921427726746,4.79290218624584e-13,0.04761873558163643,0.0,0.9999995231628418,0.0
62,0.4343419671058655,3.9030745029449463,3.5886716842651367,0.3144027292728424,4.3853636000346086e-13,0.04761873558163643,0.0,0.9999995231628418,0.0
63,0.43647056818008423,3.9158825874328613,3.32977294921875,0.5861096978187561,3.932063008527109e-13,0.04761873558163643,0.0,0.9999995231628418,0.0
64,0.3554482161998749,3.183034658432007,2.9371261596679688,0.24590857326984406,3.586228536356373e-13,0.04761873558163643,0.0,0.9999995231628418,0.0
65,0.3735703229904175,3.340144634246826,2.6945388317108154,0.6456059217453003,3.1988300897012323e-13,0.04761873558163643,0.0,0.9999995827674866,0.0
66,0.3216833174228668,2.8709969520568848,2.4655098915100098,0.4054871201515198,3.09429565303887e-13,0.04761873558163643,0.0,0.9999996423721313,0.0
67,0.30540505051612854,2.721121311187744,2.275665760040283,0.4454556107521057,2.973715024223722e-13,0.04761873558163643,0.0,0.9999996423721313,0.0
68,0.28388163447380066,2.5249950885772705,2.0917513370513916,0.43324369192123413,2.7485479170419325e-13,0.04761873558163643,0.0,0.9999996423721313,0.0
69,0.2541101276874542,2.2561283111572266,1.9048898220062256,0.351238489151001,2.6012698939315015e-13,0.04761873558163643,0.0,0.9999996423721313,0.0
70,0.2224016934633255,1.9709193706512451,1.7352917194366455,0.23562771081924438,2.4869169223951104e-13,0.04761873185634613,0.0,0.9999996423721313,0.0
71,0.21619106829166412,1.9127051830291748,1.574434518814087,0.3382706642150879,2.29698204901041e-13,0.04761873185634613,0.0,0.9999996423721313,0.0
72,0.18346565961837769,1.6199493408203125,1.4347163438796997,0.1852329820394516,2.2222154671958094e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
73,0.18514835834503174,1.6322448253631592,1.3193464279174805,0.31289833784103394,2.1896894020212443e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
74,0.16092745959758759,1.4159131050109863,1.1790752410888672,0.23683781921863556,1.970264229544938e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
75,0.14739979803562164,1.2944812774658203,1.0905766487121582,0.20390468835830688,2.0121231070202583e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
76,0.13912999629974365,1.2196851968765259,1.0071823596954346,0.2125028371810913,2.0343102202780017e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
77,0.11755308508872986,1.0282530784606934,0.9176795482635498,0.11057354509830475,1.836759910833763e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
78,0.11876007914543152,1.0372140407562256,0.8192578554153442,0.21795612573623657,1.9794929584371346e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
79,0.10324379801750183,0.8997339010238647,0.7728967666625977,0.1268371343612671,1.8091257658614524e-13,0.04761873185634613,0.0,0.9999997615814209,0.0
80,0.09933065623044968,0.8641124963760376,0.695110559463501,0.16900193691253662,1.7643005112422117e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
81,0.08978952467441559,0.7794845104217529,0.6302880644798279,0.14919641613960266,1.7482890135589457e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
82,0.0763074979186058,0.660781741142273,0.5809158682823181,0.07986587285995483,1.661656923168664e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
83,0.08657163381576538,0.749046802520752,0.5275214910507202,0.22152534127235413,1.7265876228744759e-13,0.04761872813105583,0.0,0.9999997615814209,0.0
84,0.07002425193786621,0.6041353344917297,0.4903533160686493,0.11378202587366104,1.6892910681409745e-13,0.04761872440576553,0.0,0.9999997615814209,0.0
85,0.06852834671735764,0.590218186378479,0.4448447823524475,0.1453733742237091,1.5429844901770906e-13,0.04761872440576553,0.0,0.9999997615814209,0.0
86,0.06172547489404678,0.5303887128829956,0.41756802797317505,0.11282067745923996,1.7042617317386544e-13,0.04761872440576553,0.0,0.9999997615814209,0.0
87,0.06833002716302872,0.586666464805603,0.38355886936187744,0.20310759544372559,1.5280311738141705e-13,0.04761872440576553,0.0,0.9999997615814209,0.0
88,0.05466966703534126,0.4678304195404053,0.36241650581359863,0.10541391372680664,1.6212378661784044e-13,0.047618720680475235,0.0,0.9999998211860657,0.0
89,0.06289439648389816,0.5379952192306519,0.32981234788894653,0.20818284153938293,1.532940441251185e-13,0.047618720680475235,0.0,0.9999997615814209,0.0
90,0.059314921498298645,0.5063574314117432,0.3070351481437683,0.19932226836681366,1.4812283344323163e-13,0.047618720680475235,0.0,0.9999997615814209,0.0
91,0.04354364424943924,0.37005889415740967,0.2869894206523895,0.08306945860385895,1.6339707364920741e-13,0.047618720680475235,0.0,0.9999997615814209,0.0
92,0.05215352028608322,0.44335392117500305,0.2628744840621948,0.18047943711280823,1.546922312467558e-13,0.047618720680475235,0.0,0.9999997615814209,0.0
93,0.03817092627286911,0.32289478182792664,0.24862000346183777,0.07427477836608887,1.5437304212717606e-13,0.047618720680475235,0.0,0.9999997615814209,0.0
94,0.0538901761174202,0.4568421542644501,0.23192790150642395,0.22491425275802612,1.496355123142834e-13,0.047618716955184937,0.0,0.9999997615814209,0.0
95,0.05085361748933792,0.43020862340927124,0.2159302532672882,0.21427835524082184,1.5569663613934637e-13,0.04761870950460434,0.0,0.9999997615814209,0.0
96,0.04039786756038666,0.34039634466171265,0.20530003309249878,0.13509631156921387,1.4820089599965058e-13,0.04761870950460434,0.0,0.9999997615814209,0.0
97,0.03852095454931259,0.32389551401138306,0.19127453863620758,0.13262097537517548,1.547061090345636e-13,0.04761870950460434,0.0,0.9999997615814209,0.0
98,0.03805574029684067,0.31944534182548523,0.18254035711288452,0.1369049847126007,1.5877923975615715e-13,0.04761870950460434,0.0,0.9999997615814209,0.0
99,0.03045637346804142,0.2544575333595276,0.1696581244468689,0.08479940891265869,1.5537050812586273e-13,0.04761870950460434,0.0,0.9999998211860657,0.0
100,0.03091905638575554,0.25799041986465454,0.16382263600826263,0.0941677838563919,1.6142122361006983e-13,0.04761870205402374,0.0,0.9999997615814209,0.0
101,0.027467044070363045,0.22838768362998962,0.154094398021698,0.07429328560829163,1.4754517052573135e-13,0.04761870205402374,0.0,0.9999997615814209,0.0
102,0.02552769146859646,0.2116551548242569,0.14379926025867462,0.06785589456558228,1.523434156602832e-13,0.04761870205402374,0.0,0.9999997615814209,0.0
103,0.024341285228729248,0.20132528245449066,0.1365719586610794,0.06475332379341125,1.4286141714059397e-13,0.04761870205402374,0.0,0.9999998211860657,0.0
104,0.02080945111811161,0.17127075791358948,0.12830708920955658,0.0429636612534523,1.4687903671095626e-13,0.04761870205402374,0.0,0.9999997615814209,0.0
105,0.02237379550933838,0.18416827917099,0.12010352313518524,0.06406475603580475,1.4600647080253992e-13,0.047618694603443146,0.0,0.9999997615814209,0.0
106,0.020591046661138535,0.16891887784004211,0.11595873534679413,0.05296014994382858,1.4360908295873998e-13,0.047618694603443146,0.0,0.9999998211860657,0.0
107,0.017918698489665985,0.14625617861747742,0.10935597866773605,0.036900199949741364,1.4343040644071436e-13,0.04761869087815285,0.0,0.9999998211860657,0.0
108,0.020976878702640533,0.171640083193779,0.10296019911766052,0.06867988407611847,1.4944989690235388e-13,0.04761868342757225,0.0,0.9999997615814209,0.0
109,0.015881065279245377,0.12878179550170898,0.09869128465652466,0.030090507119894028,1.5065726444163374e-13,0.04761867970228195,0.0,0.9999997615814209,0.0
110,0.0223837997764349,0.18286821246147156,0.09411987662315369,0.08874833583831787,1.4609667642329072e-13,0.04761867970228195,0.0,0.9999997615814209,0.0
111,0.019557053223252296,0.15903373062610626,0.08886897563934326,0.070164754986763,1.4246590018807126e-13,0.04761867597699165,0.0,0.9999998807907104,0.0
112,0.02141057513654232,0.17422093451023102,0.08365936577320099,0.09056156873703003,1.52208107229157e-13,0.047618672251701355,0.0,0.9999997615814209,0.0
113,0.01802711933851242,0.14584454894065857,0.08120609819889069,0.06463845074176788,1.4245028767678747e-13,0.047618668526411057,0.0,0.9999998211860657,0.0
114,0.01991373859345913,0.16128070652484894,0.07577046751976013,0.0855102390050888,1.4707679518721761e-13,0.04761866480112076,0.0,0.9999998211860657,0.0
115,0.017465028911828995,0.1407526284456253,0.07375817000865936,0.06699445843696594,1.4859814767564927e-13,0.04761865735054016,0.0,0.9999997615814209,0.0
116,0.01622454822063446,0.13028094172477722,0.0695776641368866,0.06070328131318092,1.459492249278327e-13,0.04761865735054016,0.0,0.9999997615814209,0.0
117,0.015412066131830215,0.12337584793567657,0.06656326353549957,0.056812584400177,1.4483206300930362e-13,0.047618649899959564,0.0,0.9999998211860657,0.0
118,0.013150853104889393,0.10454195737838745,0.06324774771928787,0.04129420593380928,1.4571503725857582e-13,0.04761864244937897,0.0,0.9999998211860657,0.0
119,0.012585672549903393,0.09973222017288208,0.06137032061815262,0.03836189955472946,1.408179128858933e-13,0.04761864244937897,0.0,0.9999998211860657,0.0
120,0.011759846471250057,0.09279325604438782,0.057927265763282776,0.03486599400639534,1.4607932918853095e-13,0.04761863127350807,0.0,0.9999998211860657,0.0
121,0.011552359908819199,0.0909523218870163,0.055805645883083344,0.03514667600393295,1.4909080914282669e-13,0.04761862754821777,0.0,0.9999997615814209,0.0
122,0.011509738862514496,0.09046861529350281,0.05407987907528877,0.036388736218214035,1.3987769276191386e-13,0.047618620097637177,0.0,0.9999997615814209,0.0
123,0.010690798051655293,0.08363036066293716,0.05192295461893082,0.03170740604400635,1.48768150576295e-13,0.04761861637234688,0.0,0.9999998211860657,0.0
124,0.009276250377297401,0.07194297015666962,0.0499662347137928,0.021976739168167114,1.509747188377375e-13,0.04761860892176628,0.0,0.9999997615814209,0.0
125,0.01070029754191637,0.08346213400363922,0.047071754932403564,0.03639037534594536,1.4533166337038494e-13,0.047618597745895386,0.0,0.9999998807907104,0.0
126,0.00926633458584547,0.07165102660655975,0.04515989497303963,0.026491127908229828,1.5222025029348885e-13,0.04761859029531479,0.0,0.9999997615814209,0.0
127,0.00754418782889843,0.057528913021087646,0.04335513710975647,0.014173774048686028,1.4307478812813912e-13,0.047618575394153595,0.0,0.9999997615814209,0.0
128,0.0103992884978652,0.08064941316843033,0.04156293720006943,0.0390864759683609,1.4415552085367267e-13,0.047618567943573,0.0,0.9999998211860657,0.0
129,0.007694433443248272,0.05858016386628151,0.04009465500712395,0.018485508859157562,1.4769609146814133e-13,0.0476185604929924,0.0,0.9999997615814209,0.0
130,0.0073238881304860115,0.055491916835308075,0.03896987438201904,0.016522040590643883,1.4105210055515016e-13,0.04761854559183121,0.0,0.9999998807907104,0.0
131,0.008075714111328125,0.06149481236934662,0.036611028015613556,0.024883782491087914,1.392982951209376e-13,0.04761853069067001,0.0,0.9999998211860657,0.0
132,0.007425590883940458,0.05615227669477463,0.035456184297800064,0.020696092396974564,1.4679056581368144e-13,0.04761851578950882,0.0,0.9999997615814209,0.0
133,0.007544211111962795,0.057027801871299744,0.03423087298870087,0.022796927019953728,1.527840354231813e-13,0.047618504613637924,0.0,0.9999998211860657,0.0
134,0.00782027468085289,0.05916927009820938,0.03289083391427994,0.026278436183929443,1.4256651414967791e-13,0.04761848598718643,0.0,0.9999998807907104,0.0
135,0.006239764858037233,0.046368300914764404,0.031474582850933075,0.014893717132508755,1.463898446907308e-13,0.04761846363544464,0.0,0.9999998807907104,0.0
136,0.007154710125178099,0.05365139618515968,0.030290551483631134,0.02336084470152855,1.4622678068398898e-13,0.047618452459573746,0.0,0.9999998211860657,0.0
137,0.0066921645775437355,0.04986347258090973,0.029575176537036896,0.020288296043872833,1.4900233824555187e-13,0.047618426382541656,0.0,0.9999997615814209,0.0
138,0.006439287681132555,0.04776597023010254,0.02813524380326271,0.01963072642683983,1.4101046719172672e-13,0.047618404030799866,0.0,0.9999998807907104,0.0
139,0.006209707353264093,0.04586085304617882,0.027160055935382843,0.018700797110795975,1.4062015440963194e-13,0.047618381679058075,0.0,0.9999997615814209,0.0
140,0.0060155754908919334,0.044244345277547836,0.026332654058933258,0.017911691218614578,1.482598765978338e-13,0.047618355602025986,0.0,0.9999997615814209,0.0
141,0.0056193433701992035,0.041020579636096954,0.025032350793480873,0.015988226979970932,1.4699699790732268e-13,0.047618329524993896,0.0,0.9999997615814209,0.0
142,0.005321417935192585,0.0385890007019043,0.024370461702346802,0.014218538999557495,1.4867447550859225e-13,0.04761830344796181,0.0,0.9999997615814209,0.0
143,0.00482434406876564,0.034580569714307785,0.02339186705648899,0.01118870172649622,1.4903529799159543e-13,0.04761826992034912,0.0,0.9999997615814209,0.0
144,0.005588041618466377,0.04059608653187752,0.02247084304690361,0.018125243484973907,1.4916887169924564e-13,0.047618236392736435,0.0,0.9999997615814209,0.0
145,0.004768227227032185,0.03403683751821518,0.02185703068971634,0.012179807759821415,1.4089597544231225e-13,0.04761819913983345,0.0,0.9999998807907104,0.0
146,0.004514585714787245,0.0319797620177269,0.021084031090140343,0.010895732790231705,1.4704557016465003e-13,0.047618165612220764,0.0,0.9999997615814209,0.0
147,0.005326520651578903,0.03835473209619522,0.02058950811624527,0.017765222117304802,1.4450940444277194e-13,0.04761812090873718,0.0,0.9999997615814209,0.0
148,0.004299400374293327,0.030189668759703636,0.020004544407129288,0.010185124352574348,1.4650433644014527e-13,0.0476180762052536,0.0,0.9999997615814209,0.0
149,0.004393861163407564,0.030891666188836098,0.01923449896275997,0.011657167226076126,1.4808640425023611e-13,0.04761802777647972,0.0,0.9999997615814209,0.0
150,0.004455567337572575,0.03133375942707062,0.018847225233912468,0.012486532330513,1.4861376018693306e-13,0.047617971897125244,0.0,0.9999998211860657,0.0
151,0.0041542197577655315,0.028919963166117668,0.018127992749214172,0.010791970416903496,1.35978034387918e-13,0.04761791601777077,0.0,0.9999997615814209,0.0
152,0.004206198267638683,0.029287215322256088,0.017456267029047012,0.011830948293209076,1.4919662727486127e-13,0.04761785641312599,0.0,0.9999998211860657,0.0
153,0.00392741896212101,0.027060065418481827,0.017023053020238876,0.010037013329565525,1.4829457106735333e-13,0.04761778190732002,0.0,0.9999997615814209,0.0
154,0.004495987202972174,0.031473614275455475,0.016661399975419044,0.01481221616268158,1.406010724513962e-13,0.04761771112680435,0.0,0.9999997615814209,0.0
155,0.003228559158742428,0.021519804373383522,0.015998471528291702,0.0055213323794305325,1.4308172702204303e-13,0.047617629170417786,0.0,0.9999998211860657,0.0
156,0.004076341167092323,0.028108729049563408,0.015485187992453575,0.012623541057109833,1.4507665901941635e-13,0.04761754348874092,0.0,0.9999998807907104,0.0
157,0.003204626962542534,0.021272823214530945,0.014974361285567284,0.006298461928963661,1.4069995168952687e-13,0.04761744290590286,0.0,0.9999997615814209,0.0
158,0.003783334046602249,0.025748683139681816,0.014634860679507256,0.01111382246017456,1.4201140263736534e-13,0.047617338597774506,0.0,0.9999997615814209,0.0
159,0.003296851646155119,0.021930333226919174,0.014003009535372257,0.007927324622869492,1.4576360951590317e-13,0.04761722311377525,0.0,0.9999998211860657,0.0
160,0.003560863435268402,0.023949474096298218,0.013752078637480736,0.010197395458817482,1.4740292320070125e-13,0.04761709272861481,0.0,0.9999997615814209,0.0
161,0.00327141210436821,0.021671906113624573,0.01333552785217762,0.008336378261446953,1.3766245088309148e-13,0.04761695861816406,0.0,0.9999998807907104,0.0
162,0.003273028414696455,0.02165422961115837,0.01279287226498127,0.008861356414854527,1.472641453226231e-13,0.047616809606552124,0.0,0.9999997615814209,0.0
163,0.003266689833253622,0.02157510071992874,0.012560933828353882,0.00901416689157486,1.4378255530633766e-13,0.04761664941906929,0.0,0.9999997615814209,0.0
164,0.003072922583669424,0.020049087703227997,0.012247700244188309,0.007801388390362263,1.3990371361405352e-13,0.04761647433042526,0.0,0.9999997615814209,0.0
165,0.0026859771460294724,0.0170378889888525,0.011695649474859238,0.005342239513993263,1.492694856608523e-13,0.04761628434062004,0.0,0.9999997615814209,0.0
166,0.0033087441697716713,0.021809235215187073,0.01148125808686018,0.010327978059649467,1.4421797089880783e-13,0.04761606827378273,0.0,0.9999998211860657,0.0
167,0.002477143192663789,0.015385089442133904,0.011296852491796017,0.0040882364846765995,1.49066523014163e-13,0.047615837305784225,0.0,0.9999997615814209,0.0
168,0.0034738914109766483,0.02301701158285141,0.0110093392431736,0.012007673271000385,1.4081444343894134e-13,0.04761558026075363,0.0,0.9999997615814209,0.0
169,0.0023196141701191664,0.014134803786873817,0.010593917220830917,0.0035408861003816128,1.4472277543031709e-13,0.04761531203985214,0.0,0.9999997615814209,0.0
170,0.004427741747349501,0.0302572101354599,0.010273883119225502,0.019983327016234398,1.4120996039146405e-13,0.04761498421430588,0.0,0.9999998807907104,0.0
171,0.002654974116012454,0.01666025072336197,0.010030696168541908,0.006629555486142635,1.4461348785133055e-13,0.04761466383934021,0.0,0.9999997615814209,0.0
172,0.006064144894480705,0.04266953095793724,0.009731777012348175,0.032937753945589066,1.414614952954807e-13,0.04761429503560066,0.0,0.9999998211860657,0.0
173,0.005578741896897554,0.038909584283828735,0.009448911994695663,0.029460670426487923,1.4442613771592505e-13,0.04761391133069992,0.0,0.9999997615814209,0.0
174,0.003863375633955002,0.025793788954615593,0.009146573022007942,0.01664721593260765,1.4612269727543037e-13,0.04761353135108948,0.0,0.9999997615814209,0.0
175,0.004547626245766878,0.030961938202381134,0.008903346955776215,0.02205859124660492,1.4625280153612863e-13,0.04761312156915665,0.0,0.9999998807907104,0.0
176,0.0034446034114807844,0.022543109953403473,0.008700849488377571,0.013842260465025902,1.4658760316699215e-13,0.04761268571019173,0.0,0.9999997615814209,0.0
177,0.004125004634261131,0.02767239883542061,0.00849946215748787,0.01917293667793274,1.4922611757395288e-13,0.04761222377419472,0.0,0.9999997615814209,0.0
178,0.0034255844075232744,0.02233767881989479,0.008095290511846542,0.014242388308048248,1.4562830108477698e-13,0.04761173948645592,0.0,0.9999997615814209,0.0
179,0.0037146222312003374,0.024493345990777016,0.00798247754573822,0.016510868445038795,1.488809076022335e-13,0.04761122167110443,0.0,0.9999997615814209,0.0
180,0.00345482281409204,0.022497855126857758,0.0077545661479234695,0.014743288047611713,1.4206170961816866e-13,0.04761067405343056,0.0,0.9999997615814209,0.0
181,0.0033365690615028143,0.021575413644313812,0.00753038190305233,0.014045032672584057,1.4181364416110398e-13,0.047610070556402206,0.0,0.9999997615814209,0.0
182,0.0029793991707265377,0.01885586604475975,0.007419202476739883,0.011436663568019867,1.4707506046374164e-13,0.04760944843292236,0.0,0.9999998211860657,0.0
183,0.0034450343810021877,0.02233298495411873,0.0071825492195785046,0.015150436200201511,1.5216994331268552e-13,0.04760875180363655,0.0,0.9999997615814209,0.0
184,0.0026033942122012377,0.015980424359440804,0.007028584368526936,0.008951839990913868,1.4221089583710267e-13,0.04760802537202835,0.0,0.9999998807907104,0.0
