sample_id,det_g,min_eig,max_eig,x0,x1,x2,x3,x4,x5,x6
23,2.031207323074341,1.0785138607025146,1.141174554824829,-0.9040284156799316,-0.6404895782470703,0.8775687217712402,-0.32478535175323486,0.2649867534637451,0.2966235876083374,-0.18667179346084595
24,2.0312721729278564,1.078521490097046,1.1411516666412354,0.981413722038269,-0.050743937492370605,0.6954481601715088,-0.6512663960456848,0.3966761827468872,-0.6130712032318115,0.4265707731246948
25,2.0313467979431152,1.0785045623779297,1.1411679983139038,-0.315290629863739,0.11242294311523438,0.4755016565322876,0.6558324098587036,0.08125627040863037,0.3566347360610962,0.7024177312850952
26,2.031130075454712,1.0785142183303833,1.1411014795303345,0.637234091758728,-0.6563892960548401,-0.7843749523162842,0.9251992702484131,-0.018068432807922363,0.45208942890167236,-0.14271634817123413
27,2.0312883853912354,1.0785101652145386,1.141201138496399,-0.9512156248092651,-0.9057563543319702,0.5164817571640015,-0.8918715119361877,0.433679461479187,-0.4375661611557007,0.8799442052841187
28,2.0311968326568604,1.078539490699768,1.1411231756210327,0.29603707790374756,0.20390939712524414,0.2905207872390747,0.3067946434020996,0.7469714879989624,0.3571125268936157,-0.5446475148200989
29,2.031243085861206,1.0784879922866821,1.1411761045455933,-0.7471798658370972,0.1272956132888794,0.7319839000701904,0.5897539854049683,-0.7694854736328125,-0.10838967561721802,0.5526889562606812
30,2.031331777572632,1.0785313844680786,1.1411542892456055,-0.4619406461715698,-0.5555127263069153,-0.9689460396766663,-0.7255064845085144,-0.1279810667037964,-0.49385392665863037,0.09349465370178223
31,2.031245231628418,1.078516960144043,1.1411296129226685,-0.5754647254943848,-0.316636323928833,0.4292558431625366,0.805167555809021,-0.8863503932952881,0.5669028759002686,-0.6543658375740051
32,2.031325578689575,1.078539252281189,1.1411527395248413,-0.04012167453765869,0.12788629531860352,0.33877623081207275,0.48978567123413086,0.18876194953918457,-0.1419459581375122,-0.8572368025779724
33,2.031284809112549,1.0785014629364014,1.1411041021347046,0.3635523319244385,0.8624434471130371,-0.39088261127471924,0.682022213935852,0.12920618057250977,0.3814128637313843,0.028078556060791016
34,2.0312857627868652,1.0785242319107056,1.141142725944519,0.20727050304412842,-0.10124725103378296,-0.2492237687110901,-0.287855863571167,0.24472439289093018,-0.9495820999145508,0.2821314334869385
35,2.0313282012939453,1.078479528427124,1.1411737203598022,-0.861641526222229,-0.33296477794647217,0.04497981071472168,-0.943476140499115,0.6438003778457642,-0.48723745346069336,0.01609063148498535
36,2.031330108642578,1.0785804986953735,1.1411792039871216,0.21722769737243652,0.12271881103515625,0.6586804389953613,-0.24958765506744385,-0.7750141620635986,0.36858320236206055,0.4331071376800537
37,2.0311074256896973,1.0785443782806396,1.1411137580871582,0.23329615592956543,-0.5600651502609253,0.3156067132949829,-0.9776034355163574,-0.045801520347595215,-0.06655508279800415,0.07058191299438477
38,2.0312986373901367,1.078518033027649,1.141139268875122,0.6264293193817139,-0.4650857448577881,-0.9626361131668091,-0.37408679723739624,-0.9076318144798279,-0.41501760482788086,0.8008013963699341
39,2.0312881469726562,1.0785025358200073,1.1412012577056885,-0.7707238793373108,-0.5450102686882019,0.11538076400756836,0.28309154510498047,0.8318331241607666,0.41610217094421387,-0.8109668493270874
40,2.0311334133148193,1.078526258468628,1.1411559581756592,-0.6342636346817017,0.6127396821975708,0.06636619567871094,0.01697361469268799,0.9490575790405273,-0.6765996813774109,0.08838045597076416
41,2.031296730041504,1.0785354375839233,1.1411510705947876,0.448392391204834,0.4665830135345459,0.9569162130355835,0.6451356410980225,-0.7913733720779419,0.36656200885772705,-0.7343748807907104
42,2.0312886238098145,1.0785491466522217,1.1411713361740112,0.18715250492095947,0.5399651527404785,0.9031578302383423,0.6242406368255615,0.6936119794845581,0.8773761987686157,0.14735913276672363
43,2.031179904937744,1.0785415172576904,1.1411579847335815,-0.697571873664856,0.5450434684753418,-0.7412524223327637,0.4261307716369629,0.29763567447662354,-0.8826943635940552,-0.24580276012420654
44,2.0311853885650635,1.0785243511199951,1.1411588191986084,0.6007343530654907,-0.8117449283599854,-0.5139105319976807,0.6081687211990356,0.38174545764923096,0.9429556131362915,0.5700571537017822
45,2.031205177307129,1.0785157680511475,1.1411806344985962,0.2825413942337036,-0.6877849698066711,-0.5247099995613098,-0.500892162322998,0.6479661464691162,-0.5110769271850586,0.05630636215209961
46,2.03147292137146,1.0785083770751953,1.1412140130996704,-0.7066832780838013,-0.46188288927078247,-0.06863462924957275,-0.745142936706543,0.2021465301513672,0.8849790096282959,0.017903923988342285
47,2.0312445163726807,1.0785356760025024,1.1411710977554321,0.5518304109573364,0.18837523460388184,-0.5619257688522339,-0.6006951332092285,0.5008367300033569,0.8517051935195923,-0.3297598958015442
48,2.0312414169311523,1.0785365104675293,1.1411513090133667,-0.1073378324508667,-0.751334547996521,0.6270140409469604,0.29979169368743896,-0.5701698660850525,0.04642832279205322,0.6509870290756226
49,2.0313689708709717,1.0785515308380127,1.1412177085876465,-0.2772771120071411,-0.279859721660614,0.1649559736251831,0.1502668857574463,-0.5844833850860596,0.6370706558227539,-0.9085936546325684
50,2.031252861022949,1.0785071849822998,1.1411741971969604,0.46708905696868896,0.26499879360198975,-0.26104986667633057,-0.041884422302246094,-0.3783455491065979,0.1461881399154663,-0.894885778427124
51,2.0313665866851807,1.0785553455352783,1.1411939859390259,-0.296653687953949,0.34789562225341797,-0.2822738289833069,0.5127195119857788,0.7690994739532471,0.9128344058990479,0.8187453746795654
52,2.0313403606414795,1.0785328149795532,1.141157865524292,0.4748251438140869,-0.26278406381607056,-0.41762542724609375,0.4911179542541504,-0.7724553942680359,-0.5872994661331177,0.18113112449645996
53,2.0311453342437744,1.0785002708435059,1.141109824180603,0.31166505813598633,0.5968797206878662,-0.932963490486145,0.6261435747146606,-0.6040844321250916,-0.2912902235984802,-0.7596576809883118
54,2.031377077102661,1.0785142183303833,1.1411811113357544,-0.5933241844177246,0.9890058040618896,-0.7629508376121521,0.6747647523880005,-0.8698114156723022,0.12985801696777344,0.48060810565948486
55,2.0313215255737305,1.0785201787948608,1.1411640644073486,-0.4296649694442749,0.3573915958404541,-0.15760791301727295,-0.03345298767089844,0.2685418128967285,-0.7799908518791199,0.14294171333312988
56,2.0313572883605957,1.0785372257232666,1.1411464214324951,0.4620436429977417,0.7097510099411011,-0.4215230941772461,0.31413519382476807,-0.02694946527481079,-0.8557093143463135,-0.9796772003173828
57,2.031146287918091,1.078498363494873,1.1412088871002197,0.6799283027648926,0.3441203832626343,0.2675410509109497,0.6659590005874634,0.8904668092727661,0.29974114894866943,0.15122854709625244
58,2.0311641693115234,1.0785056352615356,1.1411393880844116,-0.29843205213546753,0.27298784255981445,-0.4901365041732788,-0.8035604953765869,-0.3476254940032959,0.4012104272842407,-0.3128584623336792
59,2.0312397480010986,1.0785385370254517,1.1410878896713257,-0.6361838579177856,-0.5148096084594727,-0.7256200313568115,0.12881112098693848,-0.5979745388031006,-0.33591407537460327,-0.8473617434501648
60,2.031130313873291,1.0784902572631836,1.1411234140396118,0.5750309228897095,-0.2758899927139282,-0.9737874269485474,0.7189570665359497,-0.06374853849411011,0.47660791873931885,-0.3011475205421448
61,2.0312507152557373,1.078527808189392,1.1411066055297852,0.5932857990264893,0.810570240020752,0.8858553171157837,0.3462473154067993,0.8960211277008057,0.743691086769104,0.38706839084625244
62,2.0311875343322754,1.078525185585022,1.1411389112472534,-0.7491738796234131,-0.8653103113174438,0.6150493621826172,-0.4632655382156372,0.10215187072753906,0.1245720386505127,0.16697299480438232
63,2.0311930179595947,1.0785224437713623,1.141127109527588,0.9558234214782715,-0.41650390625,-0.2370496392250061,0.567968487739563,0.3064354658126831,0.9318816661834717,-0.7635612487792969
64,2.0312604904174805,1.0784968137741089,1.1411837339401245,-0.7072164416313171,-0.8958956599235535,-0.6230107545852661,0.2500828504562378,0.3676431179046631,0.8837627172470093,0.32875680923461914
65,2.0311038494110107,1.0784908533096313,1.1411851644515991,0.12503385543823242,-0.571609377861023,0.09609544277191162,-0.9175450205802917,-0.9101907014846802,-0.13941866159439087,-0.5080775022506714
66,2.0311970710754395,1.0785596370697021,1.141183853149414,-0.4307215213775635,-0.5346436500549316,-0.7772490978240967,-0.7932299971580505,-0.6539909839630127,-0.8279598355293274,0.7448326349258423
67,2.0311808586120605,1.0784878730773926,1.1411516666412354,0.9890375137329102,0.6403647661209106,-0.48341673612594604,0.03437602519989014,0.32312333583831787,-0.5897989273071289,0.2856259346008301
68,2.031136989593506,1.078552007675171,1.141095519065857,0.9909137487411499,0.0325167179107666,-0.7637755274772644,0.30968165397644043,-0.8930501341819763,-0.9271701574325562,-0.8589391708374023
69,2.0312843322753906,1.0785130262374878,1.1411582231521606,-0.14524030685424805,-0.361403226852417,0.7979661226272583,-0.1933322548866272,-0.4288961887359619,0.14992046356201172,0.6707280874252319
70,2.0310232639312744,1.0785177946090698,1.1411218643188477,-0.2519446611404419,-0.9021255373954773,0.8442753553390503,0.2892770767211914,-0.6726409196853638,-0.28421586751937866,0.6342687606811523
71,2.031259298324585,1.0785397291183472,1.1411566734313965,0.04921138286590576,-0.09393709897994995,0.08392369747161865,0.6766085624694824,0.40093982219696045,-0.9158737063407898,0.9199950695037842
72,2.0313920974731445,1.0785390138626099,1.1411625146865845,-0.8449392914772034,0.38417673110961914,0.9639604091644287,-0.06030893325805664,-0.9827229976654053,0.5193228721618652,0.8380829095840454
73,2.031271457672119,1.0785565376281738,1.141111135482788,-0.47008782625198364,-0.31172770261764526,-0.41580337285995483,-0.016730308532714844,-0.5907329320907593,0.055989623069763184,-0.062364935874938965
74,2.031282901763916,1.078523874282837,1.1411731243133545,-0.7643867135047913,0.9537971019744873,0.502204179763794,-0.09587007761001587,0.4660944938659668,0.553419828414917,0.7862188816070557
75,2.0311875343322754,1.0784858465194702,1.1411077976226807,-0.6741982698440552,0.6141724586486816,-0.6770992279052734,-0.6331348419189453,0.48114705085754395,-0.8231346607208252,-0.03571122884750366
76,2.0312507152557373,1.0784651041030884,1.1412230730056763,0.3858940601348877,0.6963146924972534,0.5735669136047363,0.6991180181503296,0.7238777875900269,-0.9263348579406738,0.12684786319732666
77,2.0311639308929443,1.0785211324691772,1.1411992311477661,0.6285158395767212,0.989310622215271,0.18501663208007812,-0.38705360889434814,0.7224318981170654,0.5103082656860352,-0.15667402744293213
78,2.0313069820404053,1.0785279273986816,1.1411789655685425,0.27715563774108887,0.8695098161697388,-0.4310949444770813,-0.5262323617935181,0.5801215171813965,-0.4806024432182312,0.33586394786834717
79,2.031242609024048,1.0785269737243652,1.141162633895874,0.9605754613876343,-0.695297122001648,-0.6410850286483765,0.711248517036438,-0.7473235130310059,0.8926819562911987,0.21625149250030518
80,2.0314033031463623,1.078582763671875,1.141141653060913,-0.03600943088531494,0.4459646940231323,0.1561802625656128,-0.19545066356658936,-0.3980034589767456,0.20920228958129883,-0.8821304440498352
81,2.031149387359619,1.0785434246063232,1.1411454677581787,-0.8976207375526428,-0.2634536027908325,0.22865021228790283,0.5816599130630493,-0.03527277708053589,-0.438629150390625,0.23968183994293213
82,2.0313494205474854,1.0785592794418335,1.1411464214324951,-0.9884149432182312,-0.515587329864502,0.38428688049316406,0.011980295181274414,-0.0725632905960083,0.9539756774902344,0.4874497652053833
83,2.0312695503234863,1.0785064697265625,1.1411614418029785,0.27102696895599365,-0.5517274141311646,0.187860369682312,0.18725109100341797,-0.06921875476837158,0.15963459014892578,-0.25290197134017944
84,2.0311810970306396,1.078506350517273,1.141208529472351,0.3691291809082031,-0.6184594631195068,0.600543737411499,0.34084606170654297,0.2508680820465088,0.8102914094924927,0.26647913455963135
85,2.0312607288360596,1.078529953956604,1.1411477327346802,-0.2769235372543335,-0.08312863111495972,-0.9536351561546326,-0.9579023718833923,-0.2422473430633545,0.7518980503082275,0.4090784788131714
86,2.031353712081909,1.078551173210144,1.1411124467849731,0.7824528217315674,0.7281918525695801,0.13581609725952148,-0.8108201026916504,0.1608419418334961,0.05566275119781494,0.4806123971939087
87,2.0313022136688232,1.0785719156265259,1.1410486698150635,-0.13219475746154785,0.6108237504959106,-0.6610742211341858,0.8470146656036377,0.5619795322418213,0.15854716300964355,0.008648157119750977
88,2.0312047004699707,1.078508973121643,1.1411195993423462,-0.659106433391571,0.2345501184463501,0.04905593395233154,0.24229836463928223,-0.24941903352737427,-0.33069920539855957,0.04585683345794678
89,2.031398296356201,1.078553318977356,1.1411412954330444,-0.7647712230682373,0.29804527759552,0.4796736240386963,0.722082257270813,-0.5815153121948242,0.8567651510238647,0.23743212223052979
90,2.0312728881835938,1.0785342454910278,1.1411412954330444,0.30860471725463867,0.06509268283843994,0.7110862731933594,-0.4571167230606079,-0.7609648108482361,0.15835201740264893,0.8191245794296265
91,2.03123140335083,1.0785102844238281,1.14113187789917,-0.12148356437683105,0.4926530122756958,0.8033550977706909,0.3943161964416504,0.9478139877319336,-0.575606644153595,0.8634793758392334
92,2.031116247177124,1.078518271446228,1.1411230564117432,-0.6852648258209229,-0.9761305451393127,0.3815748691558838,0.17457973957061768,0.17154622077941895,0.8999582529067993,-0.9188136458396912
93,2.031250476837158,1.0785225629806519,1.1411683559417725,0.8812885284423828,-0.7799481153488159,0.7875796556472778,0.18081891536712646,-0.21013623476028442,-0.25165367126464844,-0.8815451264381409
94,2.0312039852142334,1.07858407497406,1.1410548686981201,0.11060714721679688,0.6524180173873901,-0.3141011595726013,0.8676009178161621,-0.5837066173553467,0.7832677364349365,-0.5788030624389648
95,2.031250238418579,1.0785249471664429,1.1411017179489136,-0.2606438994407654,0.00845181941986084,0.17972731590270996,-0.38735371828079224,0.6676652431488037,0.8551245927810669,0.7451180219650269
96,2.0312469005584717,1.0785541534423828,1.1411261558532715,-0.7508812546730042,-0.3939220905303955,0.3558695316314697,0.18823909759521484,-0.9428195357322693,-0.7241308689117432,0.24352800846099854
97,2.0312118530273438,1.0785175561904907,1.141158938407898,0.8155193328857422,0.9141181707382202,-0.1754206418991089,-0.8027490377426147,-0.2681580185890198,0.6916244029998779,-0.3584648370742798
98,2.031116247177124,1.0784801244735718,1.1411421298980713,0.19830310344696045,0.28871428966522217,0.2232348918914795,0.031230926513671875,0.9174734354019165,-0.7269781827926636,-0.6820564270019531
99,2.031299114227295,1.0785378217697144,1.1410961151123047,0.8210707902908325,-0.15587067604064941,-0.10694897174835205,0.8568580150604248,-0.5640612244606018,-0.8334036469459534,-0.5979102849960327
100,2.031280040740967,1.0785274505615234,1.1411619186401367,-0.5550629496574402,0.6403905153274536,-0.3289055824279785,0.6279711723327637,-0.6440432071685791,-0.7314143180847168,0.24290096759796143
101,2.031214475631714,1.0785201787948608,1.1411279439926147,0.11604130268096924,0.6690211296081543,0.9428039789199829,-0.6848633289337158,0.6255052089691162,0.09367799758911133,0.280727744102478
102,2.0313045978546143,1.0785259008407593,1.1411798000335693,0.6791397333145142,0.19805872440338135,0.8400853872299194,0.5739755630493164,-0.9061684012413025,0.7622536420822144,0.9347009658813477
103,2.0312693119049072,1.0785048007965088,1.1412043571472168,0.6125611066818237,0.4588059186935425,0.7955508232116699,-0.26735228300094604,-0.5967578887939453,-0.38822489976882935,-0.9853835701942444
104,2.0311968326568604,1.0785443782806396,1.141132116317749,-0.24010860919952393,0.08335316181182861,-0.8817732930183411,0.8061124086380005,-0.3320778012275696,0.6152656078338623,-0.9115486145019531
105,2.031277894973755,1.0784920454025269,1.1411610841751099,0.6476284265518188,-0.14959269762039185,0.29939866065979004,0.4810715913772583,-0.6290137767791748,-0.41719019412994385,-0.5127229690551758
106,2.031284809112549,1.078498125076294,1.141178846359253,0.41435372829437256,0.35019850730895996,0.5111502408981323,0.9516420364379883,0.5659154653549194,-0.12439244985580444,0.8014107942581177
107,2.0314435958862305,1.0785292387008667,1.141135811805725,0.3931466341018677,0.11240780353546143,0.5334435701370239,0.3292062282562256,-0.71620774269104,0.18997585773468018,0.24592888355255127
108,2.0311954021453857,1.078484296798706,1.1411875486373901,-0.4148520827293396,-0.9137452840805054,-0.9283787608146667,-0.3652421832084656,0.8514256477355957,-0.7130468487739563,0.4089806079864502
109,2.031275749206543,1.078507900238037,1.1411126852035522,-0.5941635370254517,-0.21268796920776367,-0.07091432809829712,0.9584742784500122,-0.9030750393867493,0.1844402551651001,0.5234783887863159
110,2.0312983989715576,1.0785267353057861,1.1412029266357422,0.6727722883224487,0.7767560482025146,-0.3139950633049011,-0.2865613102912903,0.9035810232162476,0.45762813091278076,-0.10074174404144287
111,2.03110933303833,1.0785129070281982,1.1411405801773071,0.8157554864883423,0.15025436878204346,-0.49475204944610596,0.23387432098388672,-0.027843594551086426,-0.9053806662559509,-0.7163400650024414
112,2.031358480453491,1.0785188674926758,1.1411786079406738,-0.10447853803634644,0.8109592199325562,0.09407567977905273,-0.5926499366760254,0.4698835611343384,-0.06800282001495361,0.7740116119384766
113,2.031264305114746,1.0784741640090942,1.1412237882614136,0.6238423585891724,0.7982815504074097,-0.8818058967590332,-0.32743120193481445,-0.4626937508583069,0.10920870304107666,-0.6391181945800781
114,2.03124737739563,1.0785497426986694,1.1411432027816772,0.2269573211669922,0.024842023849487305,0.8068125247955322,0.5635863542556763,-0.7333767414093018,0.5491355657577515,0.3025791645050049
115,2.0313377380371094,1.078552484512329,1.1411540508270264,-0.3696932792663574,0.8540080785751343,0.7465523481369019,-0.35462039709091187,0.31278038024902344,-0.5019980669021606,-0.986024796962738
116,2.0314083099365234,1.0785564184188843,1.1411538124084473,-0.5891910791397095,-0.6959481239318848,0.39434850215911865,0.1349647045135498,-0.7149607539176941,-0.4084099531173706,0.25185179710388184
117,2.031216621398926,1.078506588935852,1.14118492603302,0.7032356262207031,-0.8604565262794495,0.35786664485931396,-0.1357693076133728,0.45526254177093506,-0.7015136480331421,0.3990892171859741
118,2.031182289123535,1.0785319805145264,1.1411774158477783,-0.4932081699371338,-0.9367161989212036,0.33282923698425293,-0.36432868242263794,-0.7603133916854858,0.11297237873077393,0.040763258934020996
119,2.0313093662261963,1.0785267353057861,1.1411300897598267,0.5379278659820557,-0.1318994164466858,0.3237372636795044,0.9667954444885254,-0.21123892068862915,0.9786466360092163,-0.6341453194618225
120,2.031219005584717,1.078541874885559,1.1411099433898926,0.339214563369751,-0.6720678806304932,-0.11398214101791382,-0.2561490535736084,0.17518341541290283,0.7949895858764648,-0.756584107875824
121,2.0313241481781006,1.0785319805145264,1.141095519065857,-0.9390251636505127,-0.8685238361358643,0.7747822999954224,0.5598132610321045,-0.5609946250915527,-0.4363560676574707,0.8570524454116821
122,2.0311214923858643,1.078502893447876,1.1411323547363281,0.10062980651855469,-0.5422866344451904,-0.19500869512557983,-0.47326797246932983,0.20122003555297852,0.7302638292312622,0.06895959377288818
123,2.03120493888855,1.078515887260437,1.1411418914794922,0.5360097885131836,0.6527546644210815,-0.17857402563095093,-0.2476670742034912,-0.7063758373260498,0.7955631017684937,-0.7301825881004333
124,2.03133225440979,1.0785365104675293,1.1411992311477661,-0.9875777959823608,-0.4867277145385742,-0.8640750646591187,0.7448470592498779,-0.570215106010437,-0.3671264052391052,0.12417900562286377
125,2.0311102867126465,1.0785346031188965,1.14114511013031,0.4960598945617676,-0.5513354539871216,0.9627782106399536,0.13270056247711182,-0.3582807183265686,-0.9501369595527649,0.05470287799835205
126,2.0313522815704346,1.0785574913024902,1.141160249710083,0.7823115587234497,0.18046259880065918,-0.2345806360244751,-0.9089409708976746,0.5221107006072998,-0.05181312561035156,0.6583945751190186
127,2.0312652587890625,1.0785081386566162,1.141186237335205,0.4280053377151489,0.9225244522094727,0.32382237911224365,0.6232260465621948,0.34512901306152344,0.8904862403869629,0.7130279541015625
128,2.0310730934143066,1.0785036087036133,1.1411352157592773,-0.36866050958633423,0.34815776348114014,-0.3974294662475586,0.3644605875015259,-0.17577755451202393,0.6725466251373291,-0.2668946385383606
129,2.0313327312469482,1.0785096883773804,1.1411571502685547,0.4120281934738159,0.27078068256378174,-0.3632950186729431,-0.5120587348937988,-0.8891926407814026,0.708409309387207,-0.5353155136108398
130,2.0312647819519043,1.0785374641418457,1.1410984992980957,0.2935072183609009,-0.19450145959854126,-0.3009644150733948,0.7006642818450928,-0.23751097917556763,-0.15421146154403687,-0.0852731466293335
131,2.031363010406494,1.078492522239685,1.1411670446395874,0.2837948799133301,-0.07673650979995728,-0.6470090746879578,-0.8771380186080933,-0.5393713712692261,0.44729065895080566,-0.45150524377822876
132,2.0313429832458496,1.078506588935852,1.141150712966919,0.46189868450164795,-0.6490757465362549,0.6615661382675171,-0.3953629732131958,0.9981708526611328,0.604449987411499,-0.44404923915863037
133,2.0312817096710205,1.078506588935852,1.141152024269104,0.4115036725997925,-0.06747609376907349,-0.10707342624664307,-0.09569603204727173,-0.7899238467216492,0.2886892557144165,0.6423166990280151
134,2.031106472015381,1.0785064697265625,1.1411305665969849,0.15160584449768066,-0.07409536838531494,0.08748936653137207,0.5977803468704224,0.38118910789489746,0.916928768157959,0.8851391077041626
135,2.031297206878662,1.0785095691680908,1.141155481338501,0.0050591230392456055,0.5235569477081299,-0.1435939073562622,0.5050984621047974,0.8213837146759033,0.7546695470809937,0.3496062755584717
136,2.0312247276306152,1.0785064697265625,1.141144037246704,-0.43497568368911743,0.7118395566940308,0.929259181022644,-0.7540639638900757,0.6870343685150146,0.6608911752700806,-0.4251539707183838
137,2.031252145767212,1.078537106513977,1.14119553565979,-0.7894688248634338,-0.20125716924667358,-0.5766899585723877,-0.10088163614273071,-0.47243183851242065,-0.4646006226539612,-0.5705565214157104
138,2.0312438011169434,1.0785285234451294,1.1411747932434082,0.1733494997024536,-0.22643333673477173,-0.6903442144393921,-0.4229714870452881,-0.8768574595451355,-0.1829158067703247,-0.20801615715026855
139,2.031201124191284,1.078546166419983,1.141154170036316,-0.5194333791732788,0.33977949619293213,0.5707597732543945,0.2926650047302246,-0.7567054033279419,0.46412622928619385,0.02980363368988037
140,2.0312891006469727,1.0785577297210693,1.1411398649215698,-0.16662997007369995,0.27329719066619873,0.5732191801071167,-0.938345193862915,-0.27479618787765503,-0.9641239047050476,0.5018777847290039
141,2.031157970428467,1.0785127878189087,1.141117811203003,0.14353764057159424,-0.8776395916938782,0.886015772819519,0.4891641139984131,-0.9432749152183533,-0.16017675399780273,-0.876925528049469
142,2.031212329864502,1.078534722328186,1.1411428451538086,-0.6962288618087769,0.8310972452163696,0.45589756965637207,-0.8668326139450073,-0.8529711365699768,-0.7010945677757263,-0.060459256172180176
143,2.0312342643737793,1.0784727334976196,1.1411606073379517,-0.6303651332855225,-0.8832729458808899,-0.12887322902679443,-0.20139962434768677,-0.39369457960128784,0.9608246088027954,0.6009681224822998
144,2.0311875343322754,1.0785335302352905,1.1411356925964355,-0.202900230884552,0.03705894947052002,0.2600165605545044,0.876872181892395,-0.8665732741355896,-0.1814066767692566,-0.36222392320632935
145,2.0311031341552734,1.078519582748413,1.14111328125,-0.5013011693954468,0.8395510911941528,0.451518177986145,-0.2986062169075012,0.30434632301330566,-0.16940265893936157,0.686559796333313
146,2.031247615814209,1.0785120725631714,1.1411069631576538,0.025576472282409668,-0.09266024827957153,-0.733549952507019,0.6923559904098511,-0.6581274271011353,0.2845585346221924,0.06476485729217529
147,2.031348466873169,1.0785151720046997,1.141160488128662,-0.016407787799835205,0.6368082761764526,0.5964808464050293,-0.8764171004295349,0.6748751401901245,0.9961882829666138,-0.03913301229476929
