epoch,total_loss,ricci_loss,g2_loss,reg_loss,phase_name
40,0.005405537784099579,0.0024520037695765495,0.0,0.029535342007875443,Ricci-flat approximation
41,0.005696586798876524,0.0027487105689942837,0.0,0.029478762298822403,Ricci-flat approximation
42,0.005124532617628574,0.0021803616546094418,0.0,0.029441706836223602,Ricci-flat approximation
43,0.0054579125717282295,0.002616309095174074,0.0,0.028416037559509277,Ricci-flat approximation
44,0.004559775348752737,0.0018275210168212652,0.0,0.027322543784976006,Ricci-flat approximation
45,0.005436569917947054,0.002717910800129175,0.0,0.027186591178178787,Ricci-flat approximation
46,0.004877688363194466,0.002209782600402832,0.0,0.026679055765271187,Ricci-flat approximation
47,0.004257085733115673,0.001620472059585154,0.0,0.026366135105490685,Ricci-flat approximation
48,0.005074884742498398,0.002493326086550951,0.0,0.025815583765506744,Ricci-flat approximation
49,0.003822562750428915,0.0012946119531989098,0.0,0.025279507040977478,Ricci-flat approximation
50,0.0050273980014026165,0.0025956551544368267,0.0,0.024317428469657898,Ricci-flat approximation
51,0.00463343970477581,0.002251570113003254,0.0,0.023818695917725563,Ricci-flat approximation
52,0.004891097079962492,0.0024928569328039885,0.0,0.023982401937246323,Ricci-flat approximation
53,0.004372216761112213,0.0020607253536581993,0.0,0.023114915937185287,Ricci-flat approximation
54,0.00472227530553937,0.0024548624642193317,0.0,0.02267412841320038,Ricci-flat approximation
55,0.004164648242294788,0.0019361070590093732,0.0,0.02228541299700737,Ricci-flat approximation
56,0.004592467099428177,0.0023828467819839716,0.0,0.02209620550274849,Ricci-flat approximation
57,0.0036769513972103596,0.001571818022057414,0.0,0.021051332354545593,Ricci-flat approximation
58,0.0050707305781543255,0.0029360961634665728,0.0,0.02134634368121624,Ricci-flat approximation
59,0.0045713093131780624,0.002511887112632394,0.0,0.020594220608472824,Ricci-flat approximation
60,0.0039605675265192986,0.0019278449472039938,0.0,0.02032722719013691,Ricci-flat approximation
61,0.0047422293573617935,0.0027256999164819717,0.0,0.02016529254615307,Ricci-flat approximation
62,0.003492273623123765,0.0015186399687081575,0.0,0.019736336544156075,Ricci-flat approximation
63,0.004343090113252401,0.002392380265519023,0.0,0.019507097080349922,Ricci-flat approximation
64,0.003175093326717615,0.0012530379462987185,0.0,0.01922055520117283,Ricci-flat approximation
65,0.0042602852918207645,0.002422214951366186,0.0,0.018380703404545784,Ricci-flat approximation
66,0.0036391555331647396,0.0018395006190985441,0.0,0.017996549606323242,Ricci-flat approximation
67,0.00351883377879858,0.0017131443601101637,0.0,0.018056895583868027,Ricci-flat approximation
68,0.0035590212792158127,0.0017892846371978521,0.0,0.017697367817163467,Ricci-flat approximation
69,0.002884584479033947,0.0011578811099752784,0.0,0.017267033457756042,Ricci-flat approximation
70,0.003527980297803879,0.0018128068186342716,0.0,0.017151735723018646,Ricci-flat approximation
71,0.0030917280819267035,0.0013857906451448798,0.0,0.01705937460064888,Ricci-flat approximation
72,0.0032721536699682474,0.0016354052349925041,0.0,0.016367483884096146,Ricci-flat approximation
73,0.0025539228226989508,0.000947861815802753,0.0,0.016060609370470047,Ricci-flat approximation
74,0.003271928522735834,0.0016637654043734074,0.0,0.016081631183624268,Ricci-flat approximation
75,0.002965163206681609,0.0013601523824036121,0.0,0.016050107777118683,Ricci-flat approximation
76,0.0030991665553301573,0.0015444160671904683,0.0,0.015547504648566246,Ricci-flat approximation
77,0.0028614585753530264,0.0013366966741159558,0.0,0.015247618779540062,Ricci-flat approximation
78,0.0027361109387129545,0.0012377809034660459,0.0,0.014983300119638443,Ricci-flat approximation
79,0.0027903160080313683,0.001288684317842126,0.0,0.015016315504908562,Ricci-flat approximation
80,0.003058999078348279,0.0016028489917516708,0.0,0.014561500400304794,Ricci-flat approximation
81,0.0026169326156377792,0.0012123994529247284,0.0,0.014045332558453083,Ricci-flat approximation
82,0.002432503504678607,0.0010783211328089237,0.0,0.013541823253035545,Ricci-flat approximation
83,0.0024094630498439074,0.0010420905891805887,0.0,0.013673724606633186,Ricci-flat approximation
84,0.002263878472149372,0.0009152860147878528,0.0,0.01348592434078455,Ricci-flat approximation
85,0.002655232325196266,0.001302700606174767,0.0,0.013525315560400486,Ricci-flat approximation
86,0.00234882440418005,0.0010321749141439795,0.0,0.013166495598852634,Ricci-flat approximation
87,0.0020952948834747076,0.0007658391259610653,0.0,0.013294557109475136,Ricci-flat approximation
88,0.002450153697282076,0.0011506292503327131,0.0,0.012995244935154915,Ricci-flat approximation
89,0.002456086687743664,0.001211834023706615,0.0,0.01244252547621727,Ricci-flat approximation
90,0.0020061100367456675,0.0007741497829556465,0.0,0.012319602072238922,Ricci-flat approximation
91,0.0019071700517088175,0.0006805237499065697,0.0,0.012266462668776512,Ricci-flat approximation
92,0.0022534255404025316,0.0010739120189100504,0.0,0.011795135214924812,Ricci-flat approximation
93,0.001731122494675219,0.000584258115850389,0.0,0.011468643322587013,Ricci-flat approximation
94,0.0025565163232386112,0.0014022666728124022,0.0,0.01154249720275402,Ricci-flat approximation
95,0.001742639346048236,0.0006260298541747034,0.0,0.011166095733642578,Ricci-flat approximation
96,0.0026417099870741367,0.0015507523203268647,0.0,0.010909576900303364,Ricci-flat approximation
97,0.002037620171904564,0.000940610421821475,0.0,0.01097009889781475,Ricci-flat approximation
98,0.0030542691238224506,0.0019741561263799667,0.0,0.010801129043102264,Ricci-flat approximation
99,0.002431330503895879,0.001362423412501812,0.0,0.01068907044827938,Ricci-flat approximation
100,0.0033102589659392834,0.002253567799925804,0.0,0.010566909797489643,Ricci-flat approximation
101,0.0028230987954884768,0.0018005138263106346,0.0,0.010225849226117134,Ricci-flat approximation
102,0.002675783820450306,0.001649026176892221,0.0,0.010267576202750206,Ricci-flat approximation
103,0.0031525541562587023,0.002127031795680523,0.0,0.010255223140120506,Ricci-flat approximation
104,0.001968618482351303,0.0009649095591157675,0.0,0.010037090629339218,Ricci-flat approximation
105,0.002204534597694874,0.0012131048133596778,0.0,0.009914297610521317,Ricci-flat approximation
106,0.002655903110280633,0.0016854284331202507,0.0,0.009704746305942535,Ricci-flat approximation
107,0.0016489641275256872,0.0007012452697381377,0.0,0.009477188810706139,Ricci-flat approximation
108,0.0027998152654618025,0.0018344989512115717,0.0,0.009653162211179733,Ricci-flat approximation
109,0.0023361067287623882,0.0014006008859723806,0.0,0.009355058893561363,Ricci-flat approximation
110,0.002197461435571313,0.0012904260074719787,0.0,0.009070353582501411,Ricci-flat approximation
111,0.002467554761096835,0.001560270320624113,0.0,0.009072843939065933,Ricci-flat approximation
112,0.0019073820440098643,0.0010009102988988161,0.0,0.009064717218279839,Ricci-flat approximation
113,0.002094714669510722,0.001205574139021337,0.0,0.008891405537724495,Ricci-flat approximation
114,0.001972744008526206,0.0010883791837841272,0.0,0.008843647316098213,Ricci-flat approximation
115,0.0015969823580235243,0.0007431394187733531,0.0,0.008538428694009781,Ricci-flat approximation
116,0.0023311865516006947,0.0014990039635449648,0.0,0.008321825414896011,Ricci-flat approximation
117,0.001820600824430585,0.0009766004513949156,0.0,0.008440003730356693,Ricci-flat approximation
118,0.0018408189062029123,0.001002887962386012,0.0,0.008379308506846428,Ricci-flat approximation
119,0.0020089424215257168,0.0011836390476673841,0.0,0.008253033272922039,Ricci-flat approximation
120,0.001747270580381155,0.0009302601683884859,0.0,0.008170104585587978,Ricci-flat approximation
121,0.0017484321724623442,0.0009420111891813576,0.0,0.008064210414886475,Ricci-flat approximation
122,0.0019882800988852978,0.001205792068503797,0.0,0.007824879139661789,Ricci-flat approximation
123,0.0015505990013480186,0.0007851987611502409,0.0,0.007654002867639065,Ricci-flat approximation
124,0.0016941018402576447,0.0009242561063729227,0.0,0.007698457688093185,Ricci-flat approximation
125,0.0016402264591306448,0.0008785981335677207,0.0,0.007616282440721989,Ricci-flat approximation
126,0.0015914877876639366,0.0008675568969920278,0.0,0.007239309139549732,Ricci-flat approximation
127,0.0013962243683636189,0.0006703550461679697,0.0,0.007258693687617779,Ricci-flat approximation
128,0.0017366812098771334,0.0009900520090013742,0.0,0.007466291543096304,Ricci-flat approximation
129,0.0013099473435431719,0.0005863955011591315,0.0,0.00723551819100976,Ricci-flat approximation
130,0.0020086534786969423,0.001301729236729443,0.0,0.007069242652505636,Ricci-flat approximation
131,0.0016314935637637973,0.0009222303051501513,0.0,0.007092632353305817,Ricci-flat approximation
132,0.0016222016420215368,0.0009261181694455445,0.0,0.006960834376513958,Ricci-flat approximation
133,0.0018855654634535313,0.001187778078019619,0.0,0.006977872923016548,Ricci-flat approximation
134,0.0011985008604824543,0.0005216501303948462,0.0,0.00676850788295269,Ricci-flat approximation
135,0.0017863854300230742,0.0011154578533023596,0.0,0.006709274835884571,Ricci-flat approximation
136,0.0013986742123961449,0.0007282091537490487,0.0,0.006704649887979031,Ricci-flat approximation
137,0.0015368873719125986,0.0008751604473218322,0.0,0.006617269944399595,Ricci-flat approximation
138,0.0012586878146976233,0.0006079125450924039,0.0,0.006507753394544125,Ricci-flat approximation
139,0.0016969374846667051,0.001053480664268136,0.0,0.0064345672726631165,Ricci-flat approximation
140,0.0014103830326348543,0.0007775276899337769,0.0,0.006328552961349487,Ricci-flat approximation
141,0.0013562683016061783,0.0007337454007938504,0.0,0.00622522970661521,Ricci-flat approximation
142,0.001535753021016717,0.0009241236839443445,0.0,0.006116292905062437,Ricci-flat approximation
143,0.0012723595136776567,0.00066800118656829,0.0,0.006043583154678345,Ricci-flat approximation
144,0.0014824625104665756,0.0008568525081500411,0.0,0.006256099324673414,Ricci-flat approximation
145,0.0013413059059530497,0.0007408525561913848,0.0,0.00600453419610858,Ricci-flat approximation
146,0.0013863391941413283,0.0007930693682283163,0.0,0.005932698026299477,Ricci-flat approximation
147,0.0013573188334703445,0.000781176844611764,0.0,0.005761418957263231,Ricci-flat approximation
148,0.0012553228298202157,0.0006951244431547821,0.0,0.005601983983069658,Ricci-flat approximation
149,0.0010736214462667704,0.0004980646772310138,0.0,0.0057555679231882095,Ricci-flat approximation
150,0.0014518762473016977,0.0008788834675215185,0.0,0.005729927681386471,Ricci-flat approximation
151,0.0010959620121866465,0.0005323378136381507,0.0,0.005636241286993027,Ricci-flat approximation
152,0.0014103417051956058,0.0008636230486445129,0.0,0.005467186216264963,Ricci-flat approximation
153,0.0011036922223865986,0.0005583202000707388,0.0,0.005453720688819885,Ricci-flat approximation
154,0.0014494963688775897,0.0009083582554012537,0.0,0.005411380901932716,Ricci-flat approximation
155,0.0012405364541336894,0.0007119522197172046,0.0,0.005285842344164848,Ricci-flat approximation
156,0.001136275241151452,0.000608776812441647,0.0,0.005274983588606119,Ricci-flat approximation
157,0.001387653173878789,0.0008687229128554463,0.0,0.005189303308725357,Ricci-flat approximation
158,0.0009298291988670826,0.0004084173997398466,0.0,0.005214117467403412,Ricci-flat approximation
159,0.0015612298157066107,0.0010364518966525793,0.0,0.005247778259217739,Ricci-flat approximation
160,0.001540313707664609,0.0010386989451944828,0.0,0.0050161476247012615,Ricci-flat approximation
161,0.0010283219162374735,0.0005274360883049667,0.0,0.005008858162909746,Ricci-flat approximation
162,0.0017896139761433005,0.001297325361520052,0.0,0.004922885913401842,Ricci-flat approximation
163,0.001423492911271751,0.0009394580265507102,0.0,0.00484034838154912,Ricci-flat approximation
164,0.001457208301872015,0.0009724379051476717,0.0,0.004847703501582146,Ricci-flat approximation
165,0.0015380068216472864,0.0010565225966274738,0.0,0.0048148417845368385,Ricci-flat approximation
166,0.0016227602027356625,0.0011427747085690498,0.0,0.0047998554073274136,Ricci-flat approximation
167,0.0010739818681031466,0.0006097378209233284,0.0,0.004642440006136894,Ricci-flat approximation
168,0.0018486412009224296,0.0013832722324877977,0.0,0.004653689451515675,Ricci-flat approximation
169,0.0015307401772588491,0.0010729070054367185,0.0,0.004578331485390663,Ricci-flat approximation
170,0.0015399428084492683,0.0010847343364730477,0.0,0.004552084021270275,Ricci-flat approximation
171,0.001363051007501781,0.0009096007561311126,0.0,0.004534502048045397,Ricci-flat approximation
172,0.0014285182114690542,0.0009820505511015654,0.0,0.004464676603674889,Ricci-flat approximation
173,0.0012177531607449055,0.000772524974308908,0.0,0.004452281631529331,Ricci-flat approximation
174,0.0014012384926900268,0.0009588021202944219,0.0,0.004424363374710083,Ricci-flat approximation
175,0.001467299647629261,0.0010267922189086676,0.0,0.0044050742872059345,Ricci-flat approximation
176,0.001054867752827704,0.0006140343612059951,0.0,0.004408333450555801,Ricci-flat approximation
177,0.0009754133643582463,0.0005353437154553831,0.0,0.004400696139782667,Ricci-flat approximation
178,0.0012329991441220045,0.0008105160668492317,0.0,0.004224830307066441,Ricci-flat approximation
179,0.0011187054915353656,0.0006949567468836904,0.0,0.004237486980855465,Ricci-flat approximation
180,0.001020752708427608,0.0006114377756603062,0.0,0.0040931496769189835,Ricci-flat approximation
181,0.0010683821747079492,0.0006565102376043797,0.0,0.004118719138205051,Ricci-flat approximation
182,0.0008966560708358884,0.00047958779032342136,0.0,0.004170682746917009,Ricci-flat approximation
183,0.0008652708493173122,0.00046068470692262053,0.0,0.0040458617731928825,Ricci-flat approximation
184,0.0009852374205365777,0.0005661280592903495,0.0,0.004191093146800995,Ricci-flat approximation
185,0.0009248628048226237,0.0005158497951924801,0.0,0.00409013032913208,Ricci-flat approximation
186,0.0007099914364516735,0.0003185106033924967,0.0,0.003914807923138142,Ricci-flat approximation
187,0.0008615945698693395,0.0004669820482376963,0.0,0.003946125507354736,Ricci-flat approximation
188,0.0009341049008071423,0.0005470046889968216,0.0,0.0038710020016878843,Ricci-flat approximation
189,0.0008427967550233006,0.0004467458347789943,0.0,0.003960508853197098,Ricci-flat approximation
190,0.0007403764175251126,0.00035283598117530346,0.0,0.0038754045963287354,Ricci-flat approximation
191,0.0008935554651543498,0.0005165082402527332,0.0,0.003770472016185522,Ricci-flat approximation
192,0.0007268659537658095,0.0003477211866993457,0.0,0.0037914474960416555,Ricci-flat approximation
193,0.0008889832533895969,0.0005154534010216594,0.0,0.0037352987565100193,Ricci-flat approximation
194,0.000772682367824018,0.00040209601866081357,0.0,0.00370586384087801,Ricci-flat approximation
195,0.0007462858920916915,0.000382564845494926,0.0,0.003637210000306368,Ricci-flat approximation
196,0.0009379698894917965,0.0005777017213404179,0.0,0.00360268191434443,Ricci-flat approximation
197,0.0005751186399720609,0.00020337323076091707,0.0,0.0037174539174884558,Ricci-flat approximation
198,0.0012058026622980833,0.0008458885713480413,0.0,0.003599141025915742,Ricci-flat approximation
199,0.0009423956507816911,0.0005854913033545017,0.0,0.003569043707102537,Ricci-flat approximation
200,1680.652099609375,0.0006934527773410082,3361.302734375,0.003535882569849491,G₂ structure introduction
201,1288.8720703125,0.003939223941415548,2577.739501953125,0.0035652148071676493,G₂ structure introduction
202,903.0302734375,0.008112169802188873,1806.0517578125,0.0034890458919107914,G₂ structure introduction
203,594.8514404296875,0.016903886571526527,1189.685302734375,0.003662106581032276,G₂ structure introduction
204,382.0824890136719,0.02704685926437378,764.13720703125,0.0037550039123743773,G₂ structure introduction
205,294.77447509765625,0.041740305721759796,589.50634765625,0.0041903844103217125,G₂ structure introduction
206,229.92098999023438,0.057831671088933945,459.783203125,0.00468000303953886,G₂ structure introduction
207,196.56732177734375,0.07305523753166199,393.060546875,0.0051169609650969505,G₂ structure introduction
208,183.706298828125,0.09002004563808441,367.3214416503906,0.005707371514290571,G₂ structure introduction
209,176.0446014404297,0.10251186788082123,351.9854431152344,0.006304961629211903,G₂ structure introduction
210,173.26779174804688,0.11089670658111572,346.42327880859375,0.006980094593018293,G₂ structure introduction
211,171.8616485595703,0.12049006670713425,343.601318359375,0.00742925051599741,G₂ structure introduction
212,170.76609802246094,0.12851481139659882,341.40203857421875,0.00826878473162651,G₂ structure introduction
213,169.7572021484375,0.11615809053182602,339.3965759277344,0.008402257226407528,G₂ structure introduction
214,168.6771240234375,0.11608664691448212,337.23638916015625,0.008811092004179955,G₂ structure introduction
215,167.6979522705078,0.11701662838459015,335.2768249511719,0.010311741381883621,G₂ structure introduction
216,166.58648681640625,0.10516318678855896,333.0655517578125,0.011268865317106247,G₂ structure introduction
217,165.07015991210938,0.0981309786438942,330.03973388671875,0.012210594490170479,G₂ structure introduction
218,163.73089599609375,0.0803207978606224,327.3787841796875,0.013420533388853073,G₂ structure introduction
219,162.13270568847656,0.07463090121746063,324.18756103515625,0.01598259061574936,G₂ structure introduction
220,160.28550720214844,0.06456983089447021,320.5030517578125,0.01697787269949913,G₂ structure introduction
221,158.4556121826172,0.05995681881904602,316.8469543457031,0.02147647924721241,G₂ structure introduction
222,156.422607421875,0.05862727761268616,312.78179931640625,0.023976970463991165,G₂ structure introduction
223,154.4546661376953,0.07052545994520187,308.8330993652344,0.02854033187031746,G₂ structure introduction
224,152.03248596191406,0.08872785419225693,303.9693603515625,0.03444305807352066,G₂ structure introduction
225,149.6424102783203,0.10912871360778809,299.1680908203125,0.03793932497501373,G₂ structure introduction
226,147.2984619140625,0.15065091848373413,294.437255859375,0.044995591044425964,G₂ structure introduction
227,144.5958251953125,0.18083325028419495,289.00091552734375,0.04949929937720299,G₂ structure introduction
228,141.92591857910156,0.2153424620628357,283.6256103515625,0.05451855808496475,G₂ structure introduction
229,139.08950805664062,0.2834223508834839,277.883056640625,0.06276703625917435,G₂ structure introduction
230,136.408203125,0.3640810251235962,272.43792724609375,0.07201181352138519,G₂ structure introduction
231,133.5159149169922,0.43557441234588623,266.5802917480469,0.07974926382303238,G₂ structure introduction
232,130.47613525390625,0.4763566255569458,260.45947265625,0.08221708238124847,G₂ structure introduction
233,127.63284301757812,0.5655490159988403,254.68203735351562,0.09046784043312073,G₂ structure introduction
234,124.4521255493164,0.6012852787971497,248.28445434570312,0.09254501760005951,G₂ structure introduction
235,121.5407485961914,0.7100710272789001,242.35064697265625,0.10388965904712677,G₂ structure introduction
236,118.67710876464844,0.7650821208953857,236.5677947998047,0.10673192143440247,G₂ structure introduction
237,115.67950439453125,0.8450868129730225,230.49110412597656,0.1140260398387909,G₂ structure introduction
238,112.42781066894531,0.8479045629501343,223.98583984375,0.10937539488077164,G₂ structure introduction
239,109.67301177978516,0.8983612656593323,218.42507934570312,0.11290884763002396,G₂ structure introduction
240,106.4408187866211,0.885786235332489,211.97442626953125,0.10713246464729309,G₂ structure introduction
241,103.92572021484375,0.926650881767273,206.90292358398438,0.10934121161699295,G₂ structure introduction
242,101.02533721923828,0.9660972356796265,201.06222534179688,0.11175200343132019,G₂ structure introduction
243,98.19669342041016,0.8640882968902588,195.50967407226562,0.09809732437133789,G₂ structure introduction
244,95.46449279785156,0.9024903178215027,190.0064697265625,0.10013185441493988,G₂ structure introduction
245,92.80876159667969,0.9233266115188599,184.67430114746094,0.09949428588151932,G₂ structure introduction
246,90.59718322753906,0.9554272890090942,180.21864318847656,0.10145442187786102,G₂ structure introduction
247,87.9626693725586,0.9578569531440735,174.94735717773438,0.10061418265104294,G₂ structure introduction
248,85.48908233642578,0.8787626624107361,170.0812530517578,0.09069604426622391,G₂ structure introduction
249,83.06411743164062,0.877497673034668,165.23287963867188,0.08927753567695618,G₂ structure introduction
250,80.6507568359375,0.8193323612213135,160.46566772460938,0.08251390606164932,G₂ structure introduction
251,78.56201171875,0.7641743421554565,156.34469604492188,0.07579126954078674,G₂ structure introduction
252,76.32147979736328,0.757942259311676,151.87017822265625,0.07417240738868713,G₂ structure introduction
253,74.25248718261719,0.7064143419265747,147.78494262695312,0.06808008253574371,G₂ structure introduction
254,72.29415130615234,0.6660839915275574,143.90953063964844,0.06350390613079071,G₂ structure introduction
255,70.23974609375,0.661865234375,139.80511474609375,0.06252750754356384,G₂ structure introduction
256,68.40010070800781,0.6218997836112976,136.1666717529297,0.05816078931093216,G₂ structure introduction
257,66.50902557373047,0.5924890637397766,132.41455078125,0.05508005619049072,G₂ structure introduction
258,64.74381256103516,0.575006365776062,128.902099609375,0.0525822751224041,G₂ structure introduction
259,63.1607551574707,0.5855768918991089,125.72528076171875,0.05327027291059494,G₂ structure introduction
260,61.4976921081543,0.5737423896789551,122.41130828857422,0.05164240673184395,G₂ structure introduction
261,59.853065490722656,0.5332922339439392,119.16340637207031,0.04716542363166809,G₂ structure introduction
262,58.39655303955078,0.5383058786392212,116.24526977539062,0.047662749886512756,G₂ structure introduction
263,56.802791595458984,0.5073188543319702,113.08938598632812,0.04439004883170128,G₂ structure introduction
264,55.380123138427734,0.47984039783477783,110.27204895019531,0.041773825883865356,G₂ structure introduction
265,53.85965347290039,0.421222448348999,107.29081726074219,0.0363396592438221,G₂ structure introduction
266,52.66156768798828,0.4533051550388336,104.86215209960938,0.03836240619421005,G₂ structure introduction
267,51.37407684326172,0.4479544162750244,102.29261779785156,0.037927381694316864,G₂ structure introduction
268,50.023746490478516,0.4152349829673767,99.62528991699219,0.034830257296562195,G₂ structure introduction
269,48.834503173828125,0.4114227890968323,97.25070190429688,0.034401971846818924,G₂ structure introduction
270,47.70085906982422,0.3949563503265381,95.00019836425781,0.03281911462545395,G₂ structure introduction
271,46.49107360839844,0.3985944986343384,92.57694244384766,0.0330364927649498,G₂ structure introduction
272,45.41517639160156,0.3982938528060913,90.42555236816406,0.03254863619804382,G₂ structure introduction
273,44.39706802368164,0.3703292906284332,88.41778564453125,0.030105065554380417,G₂ structure introduction
274,43.325923919677734,0.3615526258945465,86.28448486328125,0.029063882306218147,G₂ structure introduction
275,42.30575180053711,0.34648314118385315,84.25944519042969,0.027879757806658745,G₂ structure introduction
276,41.373722076416016,0.346036434173584,82.39590454101562,0.027512095868587494,G₂ structure introduction
277,40.448402404785156,0.35638782382011414,80.53479766845703,0.028108064085245132,G₂ structure introduction
278,39.55594253540039,0.33930349349975586,78.76722717285156,0.026786398142576218,G₂ structure introduction
279,38.63643264770508,0.3272402286529541,76.94052124023438,0.025527410209178925,G₂ structure introduction
280,37.77611541748047,0.3332860469818115,75.21373748779297,0.02606874145567417,G₂ structure introduction
281,36.96286392211914,0.3123781681060791,73.60845947265625,0.024467982351779938,G₂ structure introduction
282,36.21138000488281,0.31138187646865845,72.10658264160156,0.02401217445731163,G₂ structure introduction
283,35.378665924072266,0.28876689076423645,70.46412658691406,0.02220127545297146,G₂ structure introduction
284,34.64795684814453,0.29117023944854736,69.00032043457031,0.02212032489478588,G₂ structure introduction
285,33.90766906738281,0.2920125126838684,67.51887512207031,0.022255200892686844,G₂ structure introduction
286,33.23380661010742,0.2868193984031677,66.17646789550781,0.021628225222229958,G₂ structure introduction
287,32.5327262878418,0.2879142761230469,64.7732162475586,0.02162053808569908,G₂ structure introduction
288,31.847692489624023,0.2635856568813324,63.42782211303711,0.019901294261217117,G₂ structure introduction
289,31.21218490600586,0.25456878542900085,62.166011810302734,0.01893256977200508,G₂ structure introduction
290,30.562498092651367,0.24552705883979797,60.875823974609375,0.01823512092232704,G₂ structure introduction
291,29.96605682373047,0.2351684868335724,59.6934928894043,0.017262380570173264,G₂ structure introduction
292,29.39348793029785,0.25100064277648926,58.53227996826172,0.018475014716386795,G₂ structure introduction
293,28.789344787597656,0.22771844267845154,57.347618103027344,0.0167594775557518,G₂ structure introduction
294,28.249197006225586,0.23578870296478271,56.25916290283203,0.0171966515481472,G₂ structure introduction
295,27.71881866455078,0.23095804452896118,55.20332717895508,0.016757169738411903,G₂ structure introduction
296,27.18722152709961,0.2156887650489807,54.155616760253906,0.01567697525024414,G₂ structure introduction
297,26.679845809936523,0.21619892120361328,53.140350341796875,0.015713529661297798,G₂ structure introduction
298,26.16594886779785,0.19577741622924805,52.13330078125,0.014094240963459015,G₂ structure introduction
299,25.70292854309082,0.20735350251197815,51.195491790771484,0.015061997808516026,G₂ structure introduction
300,25.244096755981445,0.202084481716156,50.283203125,0.014540858566761017,G₂ structure introduction
301,24.791479110717773,0.2043692171573639,49.37568664550781,0.01451100967824459,G₂ structure introduction
302,24.344724655151367,0.2049037516117096,48.481651306152344,0.01447516679763794,G₂ structure introduction
303,23.908588409423828,0.20329198241233826,47.611000061035156,0.014412466436624527,G₂ structure introduction
304,23.500926971435547,0.18937814235687256,46.809818267822266,0.013289140537381172,G₂ structure introduction
305,23.083051681518555,0.18099290132522583,45.98258972167969,0.012608425691723824,G₂ structure introduction
