x0,x1,x2,x3,x4,x5,x6,det_g,torsion_total,norm_dphi,norm_dpsi
2.8936571199275636,3.3416656174754644,3.787668325873346,2.1629291561609714,0.857431098950031,0.1062317660498846,0.0,2.0312498,0.00011854252,8.5565836e-05,8.203547e-05
5.558544267829728,3.2326983003245706,1.1540629544459653,1.8407621814179718,1.5095517884041014,3.6114569304498385,0.0,2.03125,2.1286425e-05,1.686602e-05,1.2947943e-05
4.623005228487332,3.306754129109055,4.793306834218354,1.9471610393977057,0.28757816613144505,1.9993118685202012,0.0,2.0312495,0.00022835434,8.4037114e-05,0.00021232633
1.7697666924762558,0.6648247114553811,5.713126956704584,3.7453986531267436,1.993349296162612,3.9462668313775815,0.0,2.0312502,2.7905944e-05,2.2857366e-05,1.5977565e-05
2.3193857377941107,1.8281592683976111,2.0358685918927764,5.794021890115265,2.139889790512049,1.9649897997195849,0.0,2.0312505,2.0070926e-05,1.753615e-05,9.712131e-06
0.0616173318291529,0.2222962987728001,1.9467445112604667,2.655006780236009,1.5958280876642752,2.1414297748089064,0.0,2.0312502,3.34168e-05,2.6919928e-05,1.977372e-05
1.440673102604448,5.753562332180086,5.69274465644009,0.7344079559894373,1.711140431970901,0.4947745443737689,0.0,2.03125,0.00033201952,0.0001148018,0.00031153896
1.3755109236469376,5.061362502663652,1.2083304748083619,5.771394051041284,0.2839839042796241,3.389540588480278,0.0,2.0312498,4.5253306e-05,3.7195987e-05,2.5755004e-05
2.992606855939275,2.9284677939523016,0.5646746673413487,2.795769956525184,1.8787545823336609,3.3337414564734553,0.0,2.03125,1.57904e-05,1.2352692e-05,9.785079e-06
6.102209613830457,2.2795423905071117,5.213474018951504,3.6994116747215453,1.4175052313335856,4.451549732644995,0.0,2.0312502,6.194409e-05,2.2476192e-05,5.7713874e-05
5.791516397606764,4.74832523100636,6.211400391992898,0.5823879802557704,2.58420194425402,4.645907210967817,0.0,2.0312495,0.00018200756,9.544323e-05,0.00015497208
4.565067474636758,5.376458847851994,3.1719080522678142,5.262577855648267,0.0029388332028193534,0.9726463665609159,0.0,2.0312495,4.3535016e-05,3.4428336e-05,2.6626814e-05
5.808497177333618,2.8344063639626884,4.585835097160203,5.4747883466944955,0.5424531617993977,0.37414795654542143,0.0,2.03125,0.0001650327,0.00012430164,0.00010855366
4.372588133052184,4.538998310569075,0.4538972730022507,1.3282572315076162,0.041314024241109325,2.7892676287791653,0.0,2.0312502,0.00014320793,8.2495964e-05,0.00011705523
2.5209325783848135,5.8485319947686065,2.6630790745813546,5.857396217009243,3.0310350972713733,0.6863501484883133,0.0,2.0312502,4.4339853e-05,3.294015e-05,2.9664276e-05
3.819491223953164,2.829000038072643,5.767414187223304,6.110649148198026,0.11229134594631965,1.8890577347807302,0.0,2.03125,0.000255185,0.00012166406,0.00022431281
4.473032302915924,4.952546847924141,2.2824010439735973,5.306434211486091,1.5227731985980688,0.3056723987915566,0.0,2.0312502,2.8337452e-05,2.2344864e-05,1.73988e-05
4.0651907800042455,1.8458743078891022,3.667514818644608,3.64881419233383,0.4327753704970761,2.9958792667051832,0.0,2.03125,1.4266616e-05,1.18976905e-05,7.809052e-06
1.1809841310530236,1.8248069622990528,4.1694758388346385,5.796643796392737,3.099224827854796,1.6560418443958502,0.0,2.0312502,3.1088908e-05,2.6426924e-05,1.6344355e-05
2.2763325193216777,1.456471855638873,5.361455638048234,1.29559170804995,1.7806477627090191,3.442651620401432,0.0,2.0312498,3.3247066e-05,3.0188272e-05,1.38937285e-05
4.0810544247733125,2.3230565407427313,2.249159208361485,5.610377603979608,0.19995575309148145,2.396662523371557,0.0,2.0312495,2.2605484e-05,1.8283301e-05,1.32562745e-05
4.228316629295492,1.1815950573251588,3.370164858393641,6.263640601832066,0.38290785202755884,2.5364995671120476,0.0,2.0312498,3.003124e-05,2.3495282e-05,1.8677449e-05
5.414817236570345,0.1775662087849637,3.6636519592899526,4.846727151541792,2.912283933002936,2.076680204026676,0.0,2.0312502,0.00021720295,0.00011987959,0.00018112153
3.610902781533845,2.7390667410216145,5.441473839900143,4.22223030039115,1.0962406867757963,1.3312632193718665,0.0,2.0312495,1.4243579e-05,1.118457e-05,8.762701e-06
5.911928524890787,2.7158846549845235,5.198560088759888,5.987974043351844,0.3856421559041774,4.0775455903588735,0.0,2.0312495,3.7740716e-05,3.3262004e-05,1.7804512e-05
1.2296749345583442,2.957852459793825,2.219601704011721,3.8851925334263733,1.2088241440166012,2.1263745319277283,0.0,2.0312498,1.8696297e-05,1.6316648e-05,9.072956e-06
2.410116739535065,6.192529188031218,1.9255532541182783,5.398671013224212,2.6054339139165323,0.13613560566024752,0.0,2.0312498,0.00032966796,0.00016155344,0.00028736817
0.7480339610745675,2.2539948688895755,2.1363926666546065,4.3438955514200766,1.200890654344658,1.1730440413923915,0.0,2.03125,0.00023387713,0.00011799941,0.00020192486
1.8665859954033517,3.6474058157332885,2.406900470705691,6.204363018434512,0.6454196189909727,1.932018080548175,0.0,2.0312498,4.1717547e-05,3.4448523e-05,2.3508572e-05
1.7252603513325884,5.3090070025752345,0.715748229210767,2.140248732942582,2.9726487694847785,1.553802527450201,0.0,2.0312498,0.00018357499,0.00013538734,0.00012397196
5.562547539541237,4.221069901866394,0.14526348379652254,5.731066297730082,2.5903132428945024,0.04667244224262068,0.0,2.0312502,3.8750146e-05,3.4175642e-05,1.8237304e-05
