epoch,phase,loss,torsion,volume,topological,boundary,det_gram_h2,lr
38,phase1_neck_stability,2.4075080156326294,0.012866972014307976,2.461019903421402e-07,1.7891889214515686,1.2237702012062073,1.0021010041236877,9.999628465857546e-05
39,phase1_neck_stability,2.4046120643615723,0.011365304701030254,2.4405017029494047e-07,1.7891892194747925,1.219479262828827,1.0021007657051086,9.99960916880889e-05
40,phase1_neck_stability,2.405428886413574,0.011936376336961985,2.4661130737513304e-07,1.7891892194747925,1.2205421328544617,1.0021007061004639,9.999589383253392e-05
41,phase1_neck_stability,2.4038203954696655,0.010951908305287361,2.4375913199037313e-07,1.789189338684082,1.2183094024658203,1.0021007061004639,9.999569109193008e-05
42,phase1_neck_stability,2.404030442237854,0.010546302888542414,2.450833562761545e-07,1.789189100265503,1.2191354036331177,1.0021008849143982,9.999548346629737e-05
43,phase1_neck_stability,2.403286933898926,0.010471998248249292,2.394372131675482e-07,1.7891890406608582,1.2177226543426514,1.0021008849143982,9.999527095565628e-05
44,phase1_neck_stability,2.403194546699524,0.009187186136841774,2.446031430736184e-07,1.7891890406608582,1.2188228964805603,1.0021008849143982,9.999505356002779e-05
45,phase1_neck_stability,2.4036362171173096,0.009229360148310661,2.4841574486345053e-07,1.7891889810562134,1.2196640968322754,1.0021010041236877,9.999483127943336e-05
46,phase1_neck_stability,2.4032317399978638,0.008664570748806,2.4554901756346226e-07,1.7891892790794373,1.2194191813468933,1.0021007061004639,9.99946041138949e-05
47,phase1_neck_stability,2.4024579524993896,0.008171191439032555,2.422748366370797e-07,1.7891889214515686,1.2183660864830017,1.0021010041236877,9.999437206343488e-05
48,phase1_neck_stability,2.403287649154663,0.008442450780421495,2.443557605147362e-07,1.7891892194747925,1.2197535037994385,1.0021007657051086,9.999413512807617e-05
49,phase1_neck_stability,2.4034262895584106,0.007291748188436031,2.47760908678174e-07,1.7891891598701477,1.2211814522743225,1.0021007657051086,9.999389330784216e-05
50,phase1_neck_stability,2.4035234451293945,0.00875568250194192,2.4326436687260866e-07,1.7891889810562134,1.2199124097824097,1.002100944519043,9.999364660275672e-05
51,phase1_neck_stability,2.4032024145126343,0.007640434196218848,2.442247932776809e-07,1.7891889810562134,1.2203855514526367,1.002100944519043,9.99933950128442e-05
52,phase1_neck_stability,2.4033886194229126,0.008605731185525656,2.4423934519290924e-07,1.7891895174980164,1.2197914719581604,1.00210040807724,9.999313853812943e-05
53,phase1_neck_stability,2.403310537338257,0.008040530607104301,2.4428300093859434e-07,1.789189100265503,1.2202016115188599,1.0021008253097534,9.999287717863772e-05
54,phase1_neck_stability,2.4022531509399414,0.007564946310594678,2.4572364054620266e-07,1.7891904711723328,1.218559741973877,1.0020995736122131,9.999261093439487e-05
55,phase1_neck_stability,2.4033950567245483,0.007615859154611826,2.4485052563250065e-07,1.7891886830329895,1.2207961082458496,1.0021012425422668,9.999233980542715e-05
56,phase1_neck_stability,2.402582049369812,0.007097424706444144,2.403394319117069e-07,1.789189338684082,1.219687044620514,1.0021005868911743,9.999206379176132e-05
57,phase1_neck_stability,2.4019949436187744,0.007083768490701914,2.4391920305788517e-07,1.7891889810562134,1.2185271978378296,1.0021010041236877,9.999178289342462e-05
58,phase1_neck_stability,2.4027422666549683,0.007065028417855501,2.434680936858058e-07,1.7891892194747925,1.2200400829315186,1.0021007061004639,9.999149711044478e-05
59,phase1_neck_stability,2.4020248651504517,0.006720852572470903,2.400047378614545e-07,1.7891889810562134,1.2189499139785767,1.002100944519043,9.999120644285001e-05
60,phase1_neck_stability,2.402795672416687,0.006980926496908069,2.4506880436092615e-07,1.7891920804977417,1.2202253937721252,1.0020978450775146,9.999091089066899e-05
61,phase1_neck_stability,2.406430721282959,0.012867400888353586,2.4639302864670753e-07,1.7891888618469238,1.2216153740882874,1.0021010637283325,9.999061045393088e-05
62,phase1_neck_stability,2.402821898460388,0.007612729212269187,2.428569132462144e-07,1.7891889214515686,1.2196521162986755,1.0021010041236877,9.999030513266536e-05
63,phase1_neck_stability,2.4045809507369995,0.010165264829993248,2.443848643451929e-07,1.7891891598701477,1.2206172347068787,1.0021008253097534,9.998999492690252e-05
64,phase1_neck_stability,2.4056214094161987,0.011433787643909454,2.4371547624468803e-07,1.7891892790794373,1.221429467201233,1.002100646495819,9.998967983667302e-05
65,phase1_neck_stability,2.402801513671875,0.007554338313639164,2.4327891878783703e-07,1.7891895771026611,1.2196685671806335,1.0021004676818848,9.998935986200793e-05
66,phase1_neck_stability,2.404279112815857,0.009703580755740404,2.396554918959737e-07,1.7891905903816223,1.2204723358154297,1.0020993947982788,9.998903500293886e-05
67,phase1_neck_stability,2.408417224884033,0.017642232589423656,2.4471955839544535e-07,1.7891890406608582,1.220812976360321,1.002100944519043,9.998870525949785e-05
68,phase1_neck_stability,2.4059053659439087,0.013905235566198826,2.4554901756346226e-07,1.7891889810562134,1.2195265889167786,1.0021010041236877,9.998837063171743e-05
69,phase1_neck_stability,2.4031232595443726,0.008725299965590239,2.4001928977668285e-07,1.7891894578933716,1.2191413640975952,1.0021005272865295,9.998803111963065e-05
70,phase1_neck_stability,2.4051568508148193,0.011731835082173347,2.444430720061064e-07,1.7891887426376343,1.2202033996582031,1.002101182937622,9.998768672327103e-05
71,phase1_neck_stability,2.405449867248535,0.013099247124046087,2.413144102320075e-07,1.7891902327537537,1.219419002532959,1.0020997524261475,9.998733744267252e-05
72,phase1_neck_stability,2.4047363996505737,0.011908812448382378,2.4696055334061384e-07,1.789189100265503,1.2191848754882812,1.0021008253097534,9.998698327786962e-05
73,phase1_neck_stability,2.4022854566574097,0.007313440786674619,2.4164910428225994e-07,1.7891892194747925,1.2188780307769775,1.0021007657051086,9.998662422889729e-05
74,phase1_neck_stability,2.4042006731033325,0.00987504469230771,2.418528310954571e-07,1.7891892194747925,1.2201468348503113,1.0021007061004639,9.998626029579096e-05
75,phase1_neck_stability,2.404820680618286,0.010665056761354208,2.446176949888468e-07,1.7891891598701477,1.2205971479415894,1.0021007657051086,9.998589147858653e-05
76,phase1_neck_stability,2.402501106262207,0.008160808123648167,2.4405017029494047e-07,1.7891890406608582,1.2184624671936035,1.0021008849143982,9.998551777732042e-05
77,phase1_neck_stability,2.402885913848877,0.007614190923050046,2.4378823582082987e-07,1.7891889810562134,1.2197786569595337,1.0021010041236877,9.998513919202952e-05
78,phase1_neck_stability,2.4027223587036133,0.008047788869589567,2.446904545649886e-07,1.789188802242279,1.2190184593200684,1.0021011233329773,9.998475572275118e-05
79,phase1_neck_stability,2.402208685874939,0.00762773584574461,2.441665856167674e-07,1.7891894578933716,1.2184098958969116,1.0021005272865295,9.998436736952325e-05
80,phase1_neck_stability,2.40234112739563,0.006687369663268328,2.456654328852892e-07,1.7891889810562134,1.2196159958839417,1.002100944519043,9.998397413238407e-05
81,phase1_neck_stability,2.4022045135498047,0.0069413636811077595,2.4441396817564964e-07,1.7891892194747925,1.2190883159637451,1.0021007061004639,9.998357601137244e-05
82,phase1_neck_stability,2.401916027069092,0.006660642568022013,2.415908966213465e-07,1.7891887426376343,1.2187930345535278,1.002101182937622,9.998317300652765e-05
83,phase1_neck_stability,2.4025014638900757,0.006539211142808199,2.446904545649886e-07,1.789189338684082,1.220084011554718,1.002100646495819,9.998276511788949e-05
84,phase1_neck_stability,2.402233839035034,0.005923214368522167,2.396118361502886e-07,1.7891887426376343,1.2201662063598633,1.002101182937622,9.99823523454982e-05
85,phase1_neck_stability,2.4024914503097534,0.0061689738649874926,2.4646578822284937e-07,1.7891889810562134,1.2204349637031555,1.0021010041236877,9.998193468939453e-05
86,phase1_neck_stability,2.4019405841827393,0.005778251448646188,2.430169843137264e-07,1.7891886234283447,1.2197248339653015,1.0021013021469116,9.998151214961969e-05
87,phase1_neck_stability,2.4024375677108765,0.00551283941604197,2.391170710325241e-07,1.789189338684082,1.2209827303886414,1.002100646495819,9.998108472621539e-05
88,phase1_neck_stability,2.401498556137085,0.0060395735781639814,2.402666723355651e-07,1.789189338684082,1.218577802181244,1.0021005868911743,9.99806524192238e-05
89,phase1_neck_stability,2.401201367378235,0.005265000509098172,2.428860170766711e-07,1.7891890406608582,1.2187586426734924,1.002100944519043,9.99802152286876e-05
90,phase1_neck_stability,2.401027202606201,0.005827027605846524,2.4485052563250065e-07,1.7891888618469238,1.217848777770996,1.0021010637283325,9.997977315464996e-05
91,phase1_neck_stability,2.4018603563308716,0.0054263886995613575,2.4230394046753645e-07,1.7891889810562134,1.2199152708053589,1.002100944519043,9.997932619715449e-05
92,phase1_neck_stability,2.401771664619446,0.005485800094902515,2.478191163390875e-07,1.789189100265503,1.2196785807609558,1.0021008253097534,9.99788743562453e-05
93,phase1_neck_stability,2.401319980621338,0.005298711359500885,2.439046511426568e-07,1.7891890406608582,1.2189620733261108,1.0021008849143982,9.997841763196697e-05
94,phase1_neck_stability,2.4007017612457275,0.0057139096315950155,2.358719939365983e-07,1.7891889214515686,1.2173107862472534,1.0021010041236877,9.997795602436462e-05
95,phase1_neck_stability,2.400554656982422,0.00465023098513484,2.4071778170764446e-07,1.7891885638237,1.218080997467041,1.0021013617515564,9.997748953348377e-05
96,phase1_neck_stability,2.4023743867874146,0.006420815829187632,2.447486622259021e-07,1.7891887426376343,1.2199496626853943,1.002101182937622,9.997701815937049e-05
97,phase1_neck_stability,2.402418851852417,0.005302244331687689,2.416345523670316e-07,1.789189100265503,1.2211564183235168,1.0021008849143982,9.997654190207129e-05
98,phase1_neck_stability,2.402199387550354,0.0064905318431556225,2.4112523533403873e-07,1.7891889810562134,1.2195292711257935,1.002100944519043,9.997606076163317e-05
99,phase1_neck_stability,2.402221202850342,0.005819187965244055,2.391752786934376e-07,1.7891890406608582,1.2202439308166504,1.0021008849143982,9.997557473810362e-05
100,phase1_neck_stability,2.4027541875839233,0.00623123231343925,2.417073119431734e-07,1.7891889810562134,1.2208980917930603,1.002100944519043,9.99750838315306e-05
101,phase1_neck_stability,2.402137041091919,0.005836534779518843,2.42245732806623e-07,1.7891889214515686,1.2200587391853333,1.0021010041236877,9.997458804196258e-05
102,phase1_neck_stability,2.401527166366577,0.005659236339852214,2.408341970294714e-07,1.7891887426376343,1.2190167307853699,1.002101182937622,9.997408736944847e-05
103,phase1_neck_stability,2.4006420373916626,0.005609168671071529,2.397282514721155e-07,1.7891893982887268,1.217295229434967,1.0021005868911743,9.99735818140377e-05
104,phase1_neck_stability,2.401096224784851,0.0053383049089461565,2.402084646746516e-07,1.789189338684082,1.218474566936493,1.002100646495819,9.997307137578016e-05
105,phase1_neck_stability,2.401194214820862,0.004960743011906743,2.4752807803452015e-07,1.7891886830329895,1.2190492749214172,1.0021012425422668,9.997255605472624e-05
106,phase1_neck_stability,2.401638984680176,0.005588215542957187,2.44705006480217e-07,1.789189338684082,1.2193101048469543,1.002100646495819,9.997203585092677e-05
107,phase1_neck_stability,2.4015262126922607,0.004507394041866064,2.3993197828531265e-07,1.789189100265503,1.220165729522705,1.0021008253097534,9.997151076443312e-05
108,phase1_neck_stability,2.401910662651062,0.005640920717269182,2.3786560632288456e-07,1.7891892790794373,1.2198008298873901,1.0021007061004639,9.997098079529712e-05
109,phase1_neck_stability,2.401572585105896,0.004976398544386029,2.417655196040869e-07,1.7891893982887268,1.2197889685630798,1.0021005272865295,9.997044594357106e-05
110,phase1_neck_stability,2.4017438888549805,0.005157464183866978,2.4691689759492874e-07,1.7891885638237,1.2199519872665405,1.0021013617515564,9.996990620930771e-05
111,phase1_neck_stability,2.4021300077438354,0.004878112813457847,2.4713517632335424e-07,1.789189100265503,1.2210026979446411,1.0021008849143982,9.99693615925604e-05
112,phase1_neck_stability,2.4017388820648193,0.004829818150028586,2.4116889107972383e-07,1.789188802242279,1.2202695608139038,1.002101182937622,9.99688120933828e-05
113,phase1_neck_stability,2.4004794359207153,0.004582412773743272,2.388551365584135e-07,1.789188802242279,1.2179979085922241,1.0021011233329773,9.99682577118292e-05
114,phase1_neck_stability,2.4006091356277466,0.004670954076573253,2.442247932776809e-07,1.7891899347305298,1.218166470527649,1.0021001100540161,9.99676984479543e-05
115,phase1_neck_stability,2.4020581245422363,0.0045820255763828754,2.434244379401207e-07,1.789189100265503,1.221155047416687,1.0021008253097534,9.99671343018133e-05
116,phase1_neck_stability,2.4012794494628906,0.004511921433731914,2.446613507345319e-07,1.789188802242279,1.2196685671806335,1.0021011233329773,9.996656527346187e-05
117,phase1_neck_stability,2.400514602661133,0.00434480793774128,2.4090695660561323e-07,1.7891886830329895,1.218306064605713,1.0021012425422668,9.996599136295617e-05
118,phase1_neck_stability,2.401389479637146,0.004206654382869601,2.444430720061064e-07,1.7891886234283447,1.2201939225196838,1.0021013021469116,9.996541257035286e-05
119,phase1_neck_stability,2.4011142253875732,0.003865955863147974,2.4361361283808947e-07,1.7891889214515686,1.2199835777282715,1.0021010041236877,9.996482889570905e-05
120,phase1_neck_stability,2.402164101600647,0.004776187241077423,2.3988832253962755e-07,1.7891892194747925,1.221172571182251,1.0021007061004639,9.996424033908236e-05
121,phase1_neck_stability,2.4018101692199707,0.004244297742843628,2.427550498396158e-07,1.7891889810562134,1.2209970355033875,1.002100944519043,9.996364690053086e-05
122,phase1_neck_stability,2.4018768072128296,0.004517711000517011,2.4340988602489233e-07,1.789189338684082,1.2208561897277832,1.0021005868911743,9.996304858011312e-05
123,phase1_neck_stability,2.400757312774658,0.004539121873676777,2.438609953969717e-07,1.7891893982887268,1.2185957431793213,1.0021005272865295,9.996244537788822e-05
124,phase1_neck_stability,2.4014854431152344,0.003992531448602676,2.3322354536503553e-07,1.7891892790794373,1.2205989956855774,1.002100646495819,9.996183729391568e-05
125,phase1_neck_stability,2.4013497829437256,0.004156111273914576,2.383312676101923e-07,1.7891888618469238,1.2201647758483887,1.0021010637283325,9.99612243282555e-05
126,phase1_neck_stability,2.401023507118225,0.003918653819710016,2.440356183797121e-07,1.7891895174980164,1.2197482585906982,1.00210040807724,9.996060648096817e-05
127,phase1_neck_stability,2.400801658630371,0.004261324647814035,2.4656765162944794e-07,1.789189338684082,1.2189621329307556,1.0021005868911743,9.995998375211469e-05
128,phase1_neck_stability,2.400236487388611,0.0043056500144302845,2.4655309971421957e-07,1.7891894578933716,1.217787504196167,1.0021004676818848,9.995935614175653e-05
129,phase1_neck_stability,2.4012575149536133,0.004044884582981467,2.452579792588949e-07,1.789189338684082,1.2200904488563538,1.0021005868911743,9.995872364995561e-05
130,phase1_neck_stability,2.4014503955841064,0.0035581227857619524,2.3779284674674273e-07,1.7891892194747925,1.220963180065155,1.0021007061004639,9.995808627677437e-05
131,phase1_neck_stability,2.400557279586792,0.004086892120540142,2.421875251457095e-07,1.7891892194747925,1.2186481952667236,1.0021007657051086,9.995744402227571e-05
132,phase1_neck_stability,2.4005106687545776,0.003648844314739108,2.421147655695677e-07,1.7891891598701477,1.218993365764618,1.0021007657051086,9.995679688652303e-05
133,phase1_neck_stability,2.4018791913986206,0.0036249239929020405,2.43991962634027e-07,1.789189338684082,1.2217538356781006,1.0021005868911743,9.995614486958016e-05
134,phase1_neck_stability,2.4006441831588745,0.0034550235141068697,2.4585460778325796e-07,1.7891889810562134,1.2194545269012451,1.0021010041236877,9.99554879715115e-05
135,phase1_neck_stability,2.4007136821746826,0.0035364393843337893,2.3664324544370174e-07,1.7891892194747925,1.2195113897323608,1.0021007657051086,9.995482619238187e-05
136,phase1_neck_stability,2.40021812915802,0.0033922644797712564,2.430315362289548e-07,1.7891892194747925,1.2186647057533264,1.0021007061004639,9.995415953225656e-05
137,phase1_neck_stability,2.4005544185638428,0.0032906041014939547,2.4137261789292097e-07,1.789189338684082,1.2194386720657349,1.002100646495819,9.99534879912014e-05
138,phase1_neck_stability,2.401772975921631,0.00304065877571702,2.4064502213150263e-07,1.7891896963119507,1.222124695777893,1.0021002888679504,9.995281156928264e-05
139,phase1_neck_stability,2.400950312614441,0.0036261294735595584,2.4604378268122673e-07,1.7891888618469238,1.219895601272583,1.0021010637283325,9.995213026656706e-05
140,phase1_neck_stability,2.3998141288757324,0.003001509001478553,2.4668406695127487e-07,1.7891895771026611,1.2182464599609375,1.0021004676818848,9.99514440831219e-05
141,phase1_neck_stability,2.400699734687805,0.003467251197434962,2.461019903421402e-07,1.7891890406608582,1.2195530533790588,1.0021008849143982,9.995075301901486e-05
142,phase1_neck_stability,2.400149941444397,0.003007847466506064,2.4049950297921896e-07,1.7891907691955566,1.2189093232154846,1.0020991563796997,9.995005707431416e-05
143,phase1_neck_stability,2.4006859064102173,0.005713080056011677,2.358719939365983e-07,1.7891895174980164,1.2172788977622986,1.0021005272865295,9.994935624908851e-05
144,phase1_neck_stability,2.400765895843506,0.002908737282268703,2.421438694000244e-07,1.7891889214515686,1.22024405002594,1.0021010637283325,9.994865054340707e-05
145,phase1_neck_stability,2.401152491569519,0.004103283630684018,2.4423934519290924e-07,1.7891901135444641,1.219820499420166,1.002099871635437,9.994793995733946e-05
146,phase1_neck_stability,2.40146803855896,0.003928248072043061,2.4748442228883505e-07,1.7891892194747925,1.2206283807754517,1.0021007657051086,9.994722449095584e-05
147,phase1_neck_stability,2.4006452560424805,0.003748286166228354,2.443121047690511e-07,1.7891889214515686,1.2191632390022278,1.0021010041236877,9.994650414432681e-05
148,phase1_neck_stability,2.4004989862442017,0.003792680101469159,2.3770553525537252e-07,1.7891892790794373,1.2188259363174438,1.0021007061004639,9.994577891752346e-05
149,phase1_neck_stability,2.399543285369873,0.0034272768534719944,2.446613507345319e-07,1.7891896963119507,1.2172788977622986,1.0021003484725952,9.99450488106174e-05
150,phase1_neck_stability,2.4004948139190674,0.00367818889208138,2.3914617486298084e-07,1.7891890406608582,1.2189322710037231,1.0021008849143982,9.994431382368066e-05
151,phase1_neck_stability,2.40115225315094,0.0032571982592344284,2.377200871706009e-07,1.789189338684082,1.220667541027069,1.0021007061004639,9.994357395678577e-05
152,phase1_neck_stability,2.400406837463379,0.003656775807030499,2.3950997274369e-07,1.7891890406608582,1.2187778949737549,1.0021008849143982,9.99428292100058e-05
153,phase1_neck_stability,2.400217294692993,0.003306251484900713,2.435117494314909e-07,1.789189100265503,1.2187491059303284,1.0021008253097534,9.99420795834142e-05
154,phase1_neck_stability,2.400476813316345,0.00320403219666332,2.3307802621275187e-07,1.7891892790794373,1.2193700075149536,1.0021007657051086,9.994132507708499e-05
155,phase1_neck_stability,2.401623487472534,0.0032315701246261597,2.3697793949395418e-07,1.7891889810562134,1.2216365933418274,1.002100944519043,9.994056569109261e-05
156,phase1_neck_stability,2.400641679763794,0.0032200702698901296,2.416345523670316e-07,1.7891890406608582,1.2196842432022095,1.0021008849143982,9.993980142551202e-05
157,phase1_neck_stability,2.4004743099212646,0.0029328761156648397,2.424494596198201e-07,1.789189100265503,1.2196367383003235,1.0021008253097534,9.993903228041866e-05
158,phase1_neck_stability,2.4015915393829346,0.0031676210928708315,2.401648089289665e-07,1.7891894578933716,1.221635639667511,1.0021004676818848,9.993825825588843e-05
159,phase1_neck_stability,2.4004156589508057,0.00287643785122782,2.4186738301068544e-07,1.7891891598701477,1.2195754647254944,1.0021007657051086,9.993747935199774e-05
160,phase1_neck_stability,2.4000344276428223,0.0029214610112830997,2.429878804832697e-07,1.789189100265503,1.2187684178352356,1.0021008253097534,9.993669556882343e-05
161,phase1_neck_stability,2.400570869445801,0.002559528802521527,2.3729808162897825e-07,1.7891895174980164,1.220202088356018,1.0021004676818848,9.99359069064429e-05
162,phase1_neck_stability,2.4002970457077026,0.0030918901320546865,2.4090695660561323e-07,1.7891890406608582,1.2191232442855835,1.002100944519043,9.993511336493396e-05
163,phase1_neck_stability,2.4009824991226196,0.0026452845195308328,2.425513230264187e-07,1.7891891598701477,1.220940351486206,1.0021008253097534,9.993431494437494e-05
164,phase1_neck_stability,2.400752902030945,0.003014164511114359,2.422020770609379e-07,1.7891897559165955,1.220111072063446,1.0021002292633057,9.993351164484464e-05
165,phase1_neck_stability,2.400754928588867,0.0027235992019996047,2.4300243239849806e-07,1.7891889810562134,1.2204076051712036,1.002100944519043,9.993270346642234e-05
166,phase1_neck_stability,2.400309443473816,0.003045754390768707,2.3892789613455534e-07,1.7891895771026611,1.2191928625106812,1.0021004676818848,9.993189040918779e-05
167,phase1_neck_stability,2.399995803833008,0.0027293682796880603,2.409215085208416e-07,1.789189100265503,1.2188830375671387,1.0021008253097534,9.993107247322125e-05
168,phase1_neck_stability,2.4003371000289917,0.002895183046348393,2.3761822376400232e-07,1.7891892790794373,1.2193995714187622,1.002100646495819,9.993024965860346e-05
169,phase1_neck_stability,2.4005616903305054,0.0027489052154123783,2.450979081913829e-07,1.7891888618469238,1.2199958562850952,1.0021010637283325,9.99294219654156e-05
170,phase1_neck_stability,2.4005541801452637,0.0029087411239743233,2.441229298710823e-07,1.789189338684082,1.219819962978363,1.0021005868911743,9.992858939373938e-05
171,phase1_neck_stability,2.4000256061553955,0.0027072589145973325,2.446031430736184e-07,1.7891895174980164,1.218963623046875,1.00210040807724,9.992775194365697e-05
172,phase1_neck_stability,2.400191903114319,0.0026608483167365193,2.385495463386178e-07,1.7891888618469238,1.2193443179130554,1.0021010637283325,9.992690961525102e-05
173,phase1_neck_stability,2.3991068601608276,0.002617406891658902,2.4260953068733215e-07,1.789189100265503,1.2172173857688904,1.0021008253097534,9.992606240860466e-05
174,phase1_neck_stability,2.400777220726013,0.0027100060833618045,2.4103792384266853e-07,1.7891887426376343,1.2204660177230835,1.002101182937622,9.992521032380151e-05
175,phase1_neck_stability,2.4003889560699463,0.0025035813450813293,2.424931153655052e-07,1.7891892790794373,1.2198947668075562,1.002100646495819,9.992435336092566e-05
176,phase1_neck_stability,2.4005260467529297,0.0026553617790341377,2.4400651454925537e-07,1.7891891598701477,1.220017433166504,1.0021007657051086,9.992349152006168e-05
