observable,formula,experimental,theoretical,deviation_pct,complexity,pattern_type,quality
theta_12,32*ζ(13)*ζ(5)/ζ(9),33.44,33.11924760834208,0.9591877740966481,9,triple_zeta,15.2231982103591
m_s_over_m_d,20*ζ(13)*ζ(13)^2,20.0,20.007362903354338,0.03681451677168823,8,product,14.685916956554458
m_s_over_m_d,20*ζ(13)^2*ζ(13),20.0,20.007362903354338,0.03681451677168823,8,product,14.685916956554458
m_s_over_m_d,20*ζ(13)*ζ(13)^3,20.0,20.009817806782586,0.04908903391292796,8,product,14.684113667288045
m_s_over_m_d,20*ζ(13)^3*ζ(13),20.0,20.009817806782586,0.04908903391292796,8,product,14.684113667288045
m_s_over_m_d,20*ζ(11)*ζ(13)^2,20.0,20.0147947267882,0.07397363394099798,8,product,14.680457789699283
m_s_over_m_d,20*ζ(13)^2*ζ(11),20.0,20.0147947267882,0.07397363394099798,8,product,14.680457789699283
m_s_over_m_d,20*ζ(11)*ζ(13)^3,20.0,20.017250542101177,0.08625271050588523,8,product,14.678653830593106
m_s_over_m_d,20*ζ(13)^3*ζ(11),20.0,20.017250542101177,0.08625271050588523,8,product,14.678653830593106
m_s_over_m_d,20*ζ(11)^2*ζ(13),20.0,20.02222931080574,0.1111465540287071,8,product,14.674996595012443
m_s_over_m_d,20*ζ(13)*ζ(11)^2,20.0,20.02222931080574,0.1111465540287071,8,product,14.674996595012443
m_s_over_m_d,20*ζ(11)*ζ(11)^2,20.0,20.029666656432397,0.14833328216198538,8,product,14.669533371740682
m_s_over_m_d,20*ζ(11)^2*ζ(11),20.0,20.029666656432397,0.14833328216198538,8,product,14.669533371740682
m_s_over_m_d,20*ζ(11)^3*ζ(13),20.0,20.03212429653114,0.16062148265570286,8,product,14.667728072208421
m_s_over_m_d,20*ζ(13)*ζ(11)^3,20.0,20.03212429653114,0.16062148265570286,8,product,14.667728072208421
m_s_over_m_d,20*ζ(11)*ζ(11)^3,20.0,20.039565317694006,0.1978265884700292,8,product,14.662262149011717
m_s_over_m_d,20*ζ(11)^3*ζ(11),20.0,20.039565317694006,0.1978265884700292,8,product,14.662262149011717
m_s_over_m_d,20*ζ(9)*ζ(13)^2,20.0,20.045084158446905,0.22542079223452305,8,product,14.658208194718359
m_s_over_m_d,20*ζ(13)^2*ζ(9),20.0,20.045084158446905,0.22542079223452305,8,product,14.658208194718359
m_s_over_m_d,20*ζ(9)*ζ(13)^3,20.0,20.047543690273145,0.23771845136572267,8,product,14.656401505586878
m_s_over_m_d,20*ζ(13)^3*ζ(9),20.0,20.047543690273145,0.23771845136572267,8,product,14.656401505586878
m_s_over_m_d,20*ζ(9)*ζ(11)^2,20.0,20.05997859455708,0.2998929727854005,8,product,14.647267244268884
m_s_over_m_d,20*ζ(11)^2*ζ(9),20.0,20.05997859455708,0.2998929727854005,8,product,14.647267244268884
m_s_over_m_d,20*ζ(9)*ζ(11)^3,20.0,20.069892235978514,0.34946117989257175,8,product,14.639985017619722
m_s_over_m_d,20*ζ(11)^3*ζ(9),20.0,20.069892235978514,0.34946117989257175,8,product,14.639985017619722
m_s_over_m_d,20*ζ(9)^2*ζ(13),20.0,20.082876532011838,0.4143826600591894,8,product,14.630447191650944
m_s_over_m_d,20*ζ(13)*ζ(9)^2,20.0,20.082876532011838,0.4143826600591894,8,product,14.630447191650944
m_s_over_m_d,20*ζ(9)^2*ζ(11),20.0,20.090336405317025,0.45168202658512513,8,product,14.624967420306284
m_s_over_m_d,20*ζ(11)*ζ(9)^2,20.0,20.090336405317025,0.45168202658512513,8,product,14.624967420306284
m_s_over_m_d,20*ζ(9)*ζ(9)^2,20.0,20.120740158133678,0.6037007906683911,8,product,14.602633848858229
m_s_over_m_d,20*ζ(9)^2*ζ(9),20.0,20.120740158133678,0.6037007906683911,8,product,14.602633848858229
m_s_over_m_d,20*ζ(9)^3*ζ(13),20.0,20.12320897295108,0.6160448647553984,8,product,14.600820340754511
